Match ID,Duración (s),Modo de juego,Parche,Equipo Ganador,Equipo,Invocador,Campeón,Runas,Hechizos,K/D/A,Daño total,Daño recibido,Oro acumulado,Objetos,Racha Asesinatos,Daño a Torres,Daño a Dragones/Barones,Asistencias,Barón Kills,Nivel de recompensa,Experiencia,Nivel,Pings - All In,Pings - Assist Me,Pings - Enemy Missing,Kills,Deaths,Double Kills,Triple Kills,Quadra Kills,Penta Kills,Dragon Kills,Inhibitor Kills,Torre Destruida,Nexus Kills,Total Minions,Total Heal,Total CC,Total Time Dead,Vision Score,Wards Puestos,Wards Destruidos
EUW1_7285877509,1162,CLASSIC,15.2.652.1536,Red,Blue,IzukuMidor1ya,Darius,Desconocido (Desconocido),"6, 4",0/4/0,4192,9237,5255,"Doran's Blade, Plated Steelcaps, Tiamat, Bramble Vest, Dagger, Phage, Stealth Ward",0,0,0,0,0,0,7531,11,0,0,0,0,4,0,0,0,0,0,0,0,0,132,1027,33,77,11,6,1
EUW1_7285877509,1162,CLASSIC,15.2.652.1536,Red,Blue,EL EKOINOMISTA,Diana,Desconocido (Desconocido),"4, 11",0/5/2,9222,21166,6203,"Fiendish Codex, Liandry's Anguish, Slightly Magical Footwear, Desconocido, Desconocido, Desconocido, Oracle Lens",0,0,12660,2,0,0,8254,11,0,1,0,0,5,0,0,0,0,1,0,0,0,9,8468,204,144,12,4,2
EUW1_7285877509,1162,CLASSIC,15.2.652.1536,Red,Blue,Rejytocae,Mel,Desconocido (Desconocido),"4, 6",0/5/0,11856,10450,5810,"Doran's Ring, Luden's Tempest, Desconocido, Boots, Amplifying Tome, Ruby Crystal, Stealth Ward",0,600,600,0,0,0,8895,12,0,2,0,0,5,0,0,0,0,0,0,0,0,145,447,215,124,7,4,0
EUW1_7285877509,1162,CLASSIC,15.2.652.1536,Red,Blue,Talon Uchiwa,Samira,Desconocido (Desconocido),"4, 21",4/5/0,7685,11096,8269,"Doran's Blade, Infinity Edge, The Collector, Desconocido, Boots, Desconocido, Farsight Alteration",3,2356,2356,0,0,4,7671,11,6,2,1,4,5,0,0,0,0,0,0,0,0,142,1300,11,101,3,2,0
EUW1_7285877509,1162,CLASSIC,15.2.652.1536,Red,Blue,LiuLowis,Alistar,Desconocido (Desconocido),"4, 14",0/4/3,3550,12481,4552,"Desconocido, Zeke's Convergence, Control Ward, Boots of Swiftness, Desconocido, Desconocido, Oracle Lens",0,0,190,3,0,0,5066,9,0,0,6,0,4,0,0,0,0,0,0,0,0,25,2107,68,77,34,16,4
EUW1_7285877509,1162,CLASSIC,15.2.652.1536,Red,Red,TheAlphaFlaMeR,Irelia,Desconocido (Desconocido),"14, 4",4/1/1,8820,11373,9095,"Doran's Blade, Blade of The Ruined King, Plated Steelcaps, Cloth Armor, Cloth Armor, Desconocido, Stealth Ward",4,6042,19158,1,0,4,11051,13,0,0,0,4,1,0,0,0,0,0,0,2,0,144,6202,76,25,10,5,0
EUW1_7285877509,1162,CLASSIC,15.2.652.1536,Red,Red,darwy,Shaco,Desconocido (Desconocido),"11, 14",5/1/6,8870,17039,8042,"Liandry's Anguish, Desconocido, Ionian Boots of Lucidity, Control Ward, Desconocido, Desconocido, Oracle Lens",4,0,20857,6,0,5,10567,13,0,0,0,5,1,0,0,0,0,1,0,0,0,4,11025,577,32,5,0,0
EUW1_7285877509,1162,CLASSIC,15.2.652.1536,Red,Red,Kíngdred,Kassadin,Desconocido (Desconocido),"4, 12",7/0/3,12196,16409,7714,"Mejai's Soulstealer, Rod of Ages, Seraph's Embrace, Desconocido, Desconocido, Desconocido, Stealth Ward",7,2764,2764,3,0,7,10113,13,0,0,0,7,0,0,0,0,0,0,0,2,0,116,4737,127,0,9,6,0
EUW1_7285877509,1162,CLASSIC,15.2.652.1536,Red,Red,Ryu Jhin Jakka,Jhin,Desconocido (Desconocido),"21, 4",5/1/5,10540,6514,8070,"Boots of Swiftness, B. F. Sword, The Collector, Doran's Blade, Pickaxe, Cloak of Agility, Farsight Alteration",4,2462,7445,5,0,5,7897,11,0,1,6,5,1,1,0,0,0,1,0,0,0,143,1524,67,28,15,8,2
EUW1_7285877509,1162,CLASSIC,15.2.652.1536,Red,Red,Bardney Stinson,Rell,Desconocido (Desconocido),"14, 4",2/2/12,5298,7915,5942,"Desconocido, Locket of the Iron Solari, Control Ward, Winged Moonplate, Boots of Swiftness, Chain Vest, Oracle Lens",0,231,2454,12,0,2,6610,10,0,0,2,2,2,0,0,0,0,0,0,0,0,21,470,43,41,48,24,5
EUW1_7285831415,1102,CLASSIC,15.2.652.1536,Blue,Blue,MOI TAPER BAGAR,Yone,Desconocido (Desconocido),"4, 14",5/3/2,12965,12156,8003,"Doran's Blade, Blade of The Ruined King, Plated Steelcaps, Zeal, Desconocido, Dagger, Stealth Ward",2,4174,5405,2,0,5,9548,12,0,0,0,5,3,0,0,0,0,0,0,2,0,136,3028,65,79,11,6,1
EUW1_7285831415,1102,CLASSIC,15.2.652.1536,Blue,Blue,EL EKOINOMISTA,Diana,Desconocido (Desconocido),"4, 11",5/2/6,8539,14754,8499,"Riftmaker, Liandry's Anguish, Desconocido, Slightly Magical Footwear, Desconocido, Desconocido, Oracle Lens",3,2407,25991,6,0,5,8933,12,1,5,0,5,2,0,0,0,0,1,0,0,0,7,8877,139,41,21,3,6
EUW1_7285831415,1102,CLASSIC,15.2.652.1536,Blue,Blue,PrPam,Leblanc,Desconocido (Desconocido),"12, 4",9/2/3,17427,9790,9138,"Doran's Ring, Luden's Tempest, Dark Seal, Sorcerer's Shoes, Desconocido, Amplifying Tome, Stealth Ward",4,5463,5463,3,0,9,10764,13,0,0,1,9,2,1,0,0,0,0,0,1,0,140,628,55,48,10,8,0
EUW1_7285831415,1102,CLASSIC,15.2.652.1536,Blue,Blue,Comytroc,Sivir,Desconocido (Desconocido),"21, 4",2/5/4,9744,8125,8033,"Doran's Blade, Cull, Desconocido, Desconocido, B. F. Sword, Dagger, Stealth Ward",0,3851,5424,4,0,2,8486,11,0,0,0,2,5,0,0,0,0,0,0,2,0,137,960,0,89,7,5,1
EUW1_7285831415,1102,CLASSIC,15.2.652.1536,Blue,Blue,,Maokai,Desconocido (Desconocido),"4, 14",4/3/8,8489,13082,6384,"Desconocido, Heartsteel, Cloth Armor, Boots of Swiftness, Tear of the Goddess, Ruby Crystal, Oracle Lens",2,378,4249,8,0,4,5330,9,0,0,5,4,3,1,0,0,0,0,0,0,0,24,2447,90,46,36,11,7
EUW1_7285831415,1102,CLASSIC,15.2.652.1536,Blue,Red,SN0W BAWLER,Darius,Desconocido (Desconocido),"6, 4",2/5/1,6235,14366,5802,"Stridebreaker, Refillable Potion, Plated Steelcaps, Doran's Shield, Null-Magic Mantle, Desconocido, Stealth Ward",0,0,0,1,0,2,7805,11,0,0,4,2,5,0,0,0,0,0,0,0,0,102,2574,53,76,11,6,1
EUW1_7285831415,1102,CLASSIC,15.2.652.1536,Blue,Red,ŤrK,Vi,Desconocido (Desconocido),"11, 4",2/6/1,6413,23120,5996,"Desconocido, Kindlegem, Phage, Boots, Desconocido, Desconocido, Oracle Lens",0,0,9902,1,0,2,6939,10,1,9,1,2,6,0,0,0,0,2,0,0,0,1,9555,170,120,9,1,1
EUW1_7285831415,1102,CLASSIC,15.2.652.1536,Blue,Red,Ðaunter,Taliyah,Desconocido (Desconocido),"4, 12",1/7/4,7133,15411,5779,"Seraph's Embrace, Ionian Boots of Lucidity, Hextech Alternator, Desconocido, Desconocido, Desconocido, Farsight Alteration",0,0,1515,4,0,1,7112,10,0,0,0,1,7,0,0,0,0,0,0,0,0,99,1327,344,136,7,8,0
EUW1_7285831415,1102,CLASSIC,15.2.652.1536,Blue,Red,Hi im Gutz ,Kaisa,Desconocido (Desconocido),"21, 4",9/3/2,13949,11281,8341,"Refillable Potion, Kraken Slayer, Berserker's Greaves, Doran's Blade, Guinsoo's Rageblade, Desconocido, Farsight Alteration",4,0,1190,2,0,9,8062,11,0,0,4,9,3,0,0,0,0,0,0,0,0,132,2254,37,77,16,8,2
EUW1_7285831415,1102,CLASSIC,15.2.652.1536,Blue,Red,EvoTeq,Pyke,Desconocido (Desconocido),"14, 4",1/4/7,4584,11586,4800,"Desconocido, Ionian Boots of Lucidity, Umbral Glaive, Control Ward, Desconocido, Desconocido, Oracle Lens",0,0,0,7,0,1,4298,8,0,0,8,1,4,0,0,0,0,0,0,0,0,15,3444,50,60,34,20,3
EUW1_7285786630,1693,CLASSIC,15.2.652.1536,Blue,Blue,Xiao2Long,Fiora,Desconocido (Desconocido),"4, 12",2/4/1,12540,27777,13935,"Doran's Shield, Ravenous Hydra, Desconocido, Maw of Malmortius, Trinity Force, Negatron Cloak, Stealth Ward",2,25941,26532,1,0,2,16023,16,0,11,12,2,4,0,0,0,0,0,3,9,0,234,10379,195,147,15,6,3
EUW1_7285786630,1693,CLASSIC,15.2.652.1536,Blue,Blue,suffering soloq,MonkeyKing,Desconocido (Desconocido),"4, 11",5/4/12,27610,33607,12371,"Maw of Malmortius, Trinity Force, Desconocido, Mercury's Treads, Eclipse, Vampiric Scepter, Stealth Ward",3,0,29284,12,1,5,15460,16,0,3,22,5,4,1,0,0,0,1,0,0,1,13,17239,303,134,22,12,2
EUW1_7285786630,1693,CLASSIC,15.2.652.1536,Blue,Blue,,Mel,Desconocido (Desconocido),"4, 12",11/3/2,21018,15923,12255,"Luden's Tempest, Shadowflame, Banshee's Veil, Blighting Jewel, Sorcerer's Shoes, Desconocido, Farsight Alteration",6,1321,7911,2,0,11,13970,15,0,0,4,11,3,2,1,1,0,1,1,1,0,213,3496,391,107,19,11,3
EUW1_7285786630,1693,CLASSIC,15.2.652.1536,Blue,Blue,Wertzuretzu,Lux,Desconocido (Desconocido),"12, 4",7/3/9,23430,9195,11714,"Horizon Focus, Luden's Tempest, Desconocido, Needlessly Large Rod, Needlessly Large Rod, Desconocido, Stealth Ward",4,4249,15402,9,0,7,12677,14,1,8,5,7,3,1,0,0,0,0,0,1,0,193,452,361,105,28,14,5
EUW1_7285786630,1693,CLASSIC,15.2.652.1536,Blue,Blue,winni93,Leona,Desconocido (Desconocido),"14, 4",1/2/13,8447,22087,7860,"Desconocido, Locket of the Iron Solari, Control Ward, Desconocido, Kindlegem, Negatron Cloak, Oracle Lens",0,2552,4450,13,0,1,9956,12,1,22,2,1,2,0,0,0,0,0,0,0,0,20,4021,94,78,69,29,8
EUW1_7285786630,1693,CLASSIC,15.2.652.1536,Blue,Red,rabadong,Heimerdinger,Desconocido (Desconocido),"3, 4",2/5/7,19180,15765,9354,"Rabadon's Deathcap, Desconocido, Desconocido, Sorcerer's Shoes, Amplifying Tome, Dark Seal, Oracle Lens",2,3084,6967,7,0,2,13561,15,10,13,5,2,5,0,0,0,0,0,0,1,0,170,1085,198,168,17,8,1
EUW1_7285786630,1693,CLASSIC,15.2.652.1536,Blue,Red,EL EKOINOMISTA,Diana,Desconocido (Desconocido),"4, 11",7/7/4,16931,39565,11976,"Mercury's Treads, Riftmaker, Desconocido, Fiendish Codex, Liandry's Anguish, Amplifying Tome, Oracle Lens",3,0,29816,4,0,7,13323,15,0,9,0,7,7,1,0,0,0,1,0,0,0,40,14329,207,217,26,6,4
EUW1_7285786630,1693,CLASSIC,15.2.652.1536,Blue,Red,o vvanted,Viktor,Desconocido (Desconocido),"12, 4",4/4/5,16145,17458,11696,"Amplifying Tome, Void Staff, Luden's Tempest, Boots of Swiftness, Lich Bane, Cloth Armor, Farsight Alteration",3,0,1196,5,0,4,16335,16,0,1,5,4,4,1,0,0,0,0,0,0,0,240,1548,543,147,18,10,3
EUW1_7285786630,1693,CLASSIC,15.2.652.1536,Blue,Red,Zekkler,Corki,Desconocido (Desconocido),"4, 1",2/4/6,14964,15879,10255,"Mercury's Treads, Muramana, Trinity Force, Refillable Potion, Long Sword, B. F. Sword, Farsight Alteration",0,63,1353,6,0,2,13277,15,0,0,1,2,4,0,0,0,0,0,0,0,0,207,1115,60,116,25,12,4
EUW1_7285786630,1693,CLASSIC,15.2.652.1536,Blue,Red,SkyToasty,Rell,Desconocido (Desconocido),"4, 14",1/6/11,8943,23862,6611,"Mercury's Treads, Locket of the Iron Solari, Desconocido, Cloth Armor, Null-Magic Mantle, Kindlegem, Oracle Lens",0,0,4144,11,0,1,10120,13,1,4,0,1,6,0,0,0,0,0,0,0,0,25,2143,129,121,81,38,10
EUW1_7285727022,2075,CLASSIC,15.2.652.1536,Blue,Blue,,Tryndamere,Desconocido (Desconocido),"14, 6",1/4/7,26202,53841,15509,"Mortal Reminder, Ravenous Hydra, Plated Steelcaps, Navori Quickblades, Kraken Slayer, Desconocido, Oracle Lens",0,6606,9932,7,0,1,23642,18,0,1,13,1,4,0,0,0,0,0,0,3,0,317,33117,126,152,17,2,5
EUW1_7285727022,2075,CLASSIC,15.2.652.1536,Blue,Blue,Saxxxopeep,Diana,Desconocido (Desconocido),"11, 4",20/1/7,40125,22731,19077,"Locket of the Iron Solari, Liandry's Anguish, Riftmaker, Shadowflame, Desconocido, Sorcerer's Shoes, Oracle Lens",18,791,54767,7,2,20,23864,18,2,21,9,20,1,5,2,0,0,4,0,1,1,74,14160,316,20,34,7,8
EUW1_7285727022,2075,CLASSIC,15.2.652.1536,Blue,Blue,Withered Syndra,Mel,Desconocido (Desconocido),"12, 4",5/6/10,32379,27527,13844,"Liandry's Anguish, Desconocido, Ionian Boots of Lucidity, Rylai's Crystal Scepter, Morellonomicon, Amplifying Tome, Stealth Ward",2,2731,5783,10,0,5,17705,17,0,7,1,5,6,1,0,0,0,0,0,2,0,189,3105,858,173,26,16,1
EUW1_7285727022,2075,CLASSIC,15.2.652.1536,Blue,Blue,SkyCr4sher,Ashe,Desconocido (Desconocido),"4, 21",10/4/11,27212,21553,16347,"Infinity Edge, Desconocido, Berserker's Greaves, Phantom Dancer, Mortal Reminder, Cloak of Agility, Farsight Alteration",3,11541,34255,11,0,10,21504,18,0,6,14,10,4,2,0,0,0,0,1,2,0,270,4482,649,135,45,14,4
EUW1_7285727022,2075,CLASSIC,15.2.652.1536,Blue,Blue,drunk Hylissang,Lulu,Desconocido (Desconocido),"3, 4",2/4/19,12538,19742,10343,"Desconocido, Locket of the Iron Solari, Redemption, Dark Seal, Desconocido, Ionian Boots of Lucidity, Oracle Lens",0,1209,8483,19,0,2,15544,16,0,5,6,2,4,0,0,0,0,0,0,1,0,42,4495,359,114,76,30,10
EUW1_7285727022,2075,CLASSIC,15.2.652.1536,Blue,Red,iDraky,Trundle,Desconocido (Desconocido),"4, 12",7/3/1,37595,54661,18939,"Boots of Swiftness, Randuin's Omen, Ravenous Hydra, Hullbreaker, Trinity Force, Spirit Visage, Stealth Ward",4,18959,27946,1,0,7,22732,18,0,5,5,7,3,0,0,0,0,0,4,7,0,329,34885,300,149,19,13,1
EUW1_7285727022,2075,CLASSIC,15.2.652.1536,Blue,Red,Craquinette,Vi,Desconocido (Desconocido),"4, 11",5/9/5,17242,42351,11831,"Sterak's Gage, Frozen Heart, Control Ward, Desconocido, Desconocido, Desconocido, Oracle Lens",3,4644,22768,5,0,5,15046,16,3,14,0,5,9,1,0,0,0,1,0,0,0,18,14511,324,289,28,8,4
EUW1_7285727022,2075,CLASSIC,15.2.652.1536,Blue,Red,EL EKOINOMISTA,Orianna,Desconocido (Desconocido),"4, 12",2/9/6,23318,29188,11862,"Luden's Tempest, Zhonya's Hourglass, Amplifying Tome, Seraph's Embrace, Sorcerer's Shoes, Doran's Ring, Farsight Alteration",2,5991,8433,6,0,2,14491,15,0,14,3,2,9,0,0,0,0,0,1,1,0,229,1178,519,337,16,13,2
EUW1_7285727022,2075,CLASSIC,15.2.652.1536,Blue,Red,Beαter,Jinx,Desconocido (Desconocido),"21, 4",5/7/5,19731,23888,13023,"Desconocido, Infinity Edge, Berserker's Greaves, Runaan's Hurricane, Cloak of Agility, Long Sword, Farsight Alteration",2,3173,12900,5,0,5,14685,15,0,0,1,5,7,1,0,0,0,0,0,2,0,213,4070,197,149,21,11,4
EUW1_7285727022,2075,CLASSIC,15.2.652.1536,Blue,Red,Avatorio,Seraphine,Desconocido (Desconocido),"7, 4",0/10/12,10923,26084,7956,"Desconocido, Redemption, Seraph's Embrace, Control Ward, Desconocido, Desconocido, Oracle Lens",0,231,1901,12,0,0,11785,14,0,0,0,0,10,0,0,0,0,0,0,0,0,34,4266,185,300,75,34,8
EUW1_7285682456,1778,CLASSIC,15.2.652.1536,Red,Blue,mango pojken,Riven,Desconocido (Desconocido),"14, 4",5/9/2,17369,23096,11043,"Eclipse, Maw of Malmortius, Desconocido, Doran's Shield, Desconocido, Desconocido, Stealth Ward",2,3822,5290,2,0,5,14922,16,0,1,3,5,9,0,0,0,0,0,0,1,0,181,1573,115,224,14,10,0
EUW1_7285682456,1778,CLASSIC,15.2.652.1536,Red,Blue,,Diana,Desconocido (Desconocido),"4, 11",6/7/4,20338,37326,11247,"Liandry's Anguish, Riftmaker, Aegis of the Legion, Mercury's Treads, Amplifying Tome, Desconocido, Oracle Lens",2,0,29062,4,0,6,11644,14,0,13,3,6,7,0,0,0,0,1,0,0,0,14,12647,176,237,32,5,7
EUW1_7285682456,1778,CLASSIC,15.2.652.1536,Red,Blue,EL EKOINOMISTA,Mel,Desconocido (Desconocido),"4, 12",2/8/5,22297,25611,10602,"Shadowflame, Sorcerer's Shoes, Luden's Tempest, Horizon Focus, Doran's Ring, Desconocido, Farsight Alteration",2,2326,2326,5,0,2,13670,15,0,5,0,2,8,0,0,0,0,0,0,1,0,216,1661,352,286,11,9,1
EUW1_7285682456,1778,CLASSIC,15.2.652.1536,Red,Blue,skufay,Vayne,Desconocido (Desconocido),"4, 21",7/7/1,20220,26856,12241,"Doran's Blade, Wit's End, Guinsoo's Rageblade, Desconocido, Kraken Slayer, Desconocido, Farsight Alteration",4,3317,13679,1,0,7,12951,14,0,1,0,7,7,1,0,0,0,0,0,1,0,209,2916,105,215,12,8,2
EUW1_7285682456,1778,CLASSIC,15.2.652.1536,Red,Blue,Ýamaoka,Sona,Desconocido (Desconocido),"4, 7",1/6/12,8450,18936,7266,"Desconocido, Moonstone Renewer, Fiendish Codex, Dark Seal, Tear of the Goddess, Desconocido, Oracle Lens",0,0,2333,12,0,1,9079,12,0,3,12,1,6,0,0,0,0,0,0,0,0,22,13203,34,170,53,20,6
EUW1_7285682456,1778,CLASSIC,15.2.652.1536,Red,Red,Burger king MMMM,Akali,Desconocido (Desconocido),"14, 12",15/4/3,31077,25381,15940,"Desconocido, Shadowflame, Sorcerer's Shoes, Void Staff, Rabadon's Deathcap, Desconocido, Oracle Lens",6,8403,13990,3,0,15,19602,18,4,2,3,15,4,2,0,0,0,1,0,3,0,191,4048,60,133,9,4,1
EUW1_7285682456,1778,CLASSIC,15.2.652.1536,Red,Red,SurfiLP,Amumu,Desconocido (Desconocido),"11, 4",4/7/11,18298,39329,11181,"Sunfire Aegis, Desconocido, Liandry's Anguish, Boots, Abyssal Mask, Cloth Armor, Oracle Lens",2,1157,33624,11,1,4,14964,16,0,2,10,4,7,0,0,0,0,2,0,0,0,13,17851,332,216,27,7,4
EUW1_7285682456,1778,CLASSIC,15.2.652.1536,Red,Red,HrvatskiCzekolad,Orianna,Desconocido (Desconocido),"12, 4",8/3/9,25425,23050,12692,"Rabadon's Deathcap, Refillable Potion, Hextech Alternator, Seraph's Embrace, Void Staff, Mercury's Treads, Farsight Alteration",7,3177,16554,9,0,8,17789,17,0,8,0,8,3,1,0,0,0,0,0,0,0,223,3702,387,62,21,11,1
EUW1_7285682456,1778,CLASSIC,15.2.652.1536,Red,Red,CuPiiD,Corki,Desconocido (Desconocido),"4, 21",5/4/7,26216,24109,12340,"Doran's Blade, Infinity Edge, Muramana, Trinity Force, Desconocido, Plated Steelcaps, Farsight Alteration",2,4157,18061,7,0,5,14879,16,0,0,0,5,4,0,0,0,0,0,1,2,0,233,4178,18,113,15,9,4
EUW1_7285682456,1778,CLASSIC,15.2.652.1536,Red,Red,Top no fedees,Nami,Desconocido (Desconocido),"4, 14",5/3/12,9614,13914,9714,"Desconocido, Shurelya's Battlesong, Imperial Mandate, Ionian Boots of Lucidity, Staff of Flowing Water, Desconocido, Oracle Lens",3,2974,5926,12,0,5,12262,14,0,4,2,5,3,0,0,0,0,0,0,3,1,16,18412,176,76,55,26,4
EUW1_7285635060,1776,CLASSIC,15.2.652.1536,Red,Blue,spechular,Tryndamere,Desconocido (Desconocido),"4, 6",2/6/0,13869,44729,9834,"Doran's Blade, Navori Quickblades, Stridebreaker, Recurve Bow, Pickaxe, Berserker's Greaves, Farsight Alteration",0,2070,2070,0,0,2,13784,15,0,5,14,2,6,0,0,0,0,0,0,0,0,188,16524,247,228,14,8,3
EUW1_7285635060,1776,CLASSIC,15.2.652.1536,Red,Blue,,Graves,Desconocido (Desconocido),"4, 11",1/5/4,14642,28175,9938,"The Collector, Last Whisper, Youmuu's Ghostblade, Boots, Cloak of Agility, Desconocido, Oracle Lens",0,157,9799,4,0,1,12448,14,0,2,5,1,5,0,0,0,0,1,0,0,0,53,8926,527,158,20,3,6
EUW1_7285635060,1776,CLASSIC,15.2.652.1536,Red,Blue,ColetteCoiffure ,Syndra,Desconocido (Desconocido),"4, 12",4/5/1,21507,14880,11894,"Banshee's Veil, Luden's Tempest, Dark Seal, Desconocido, Sorcerer's Shoes, Amplifying Tome, Farsight Alteration",2,2617,2760,1,0,4,13596,15,9,2,28,4,5,0,0,0,0,0,0,1,0,217,671,453,140,21,11,1
EUW1_7285635060,1776,CLASSIC,15.2.652.1536,Red,Blue,ErikAnimation,Aphelios,Desconocido (Desconocido),"1, 4",3/5/0,19702,18462,12865,"Desconocido, Infinity Edge, Lord Dominik's Regards, Zeal, Doran's Blade, Boots of Swiftness, Farsight Alteration",2,8253,9317,0,0,3,13771,15,0,0,0,3,5,0,0,0,0,0,0,3,0,267,5123,72,161,17,9,4
EUW1_7285635060,1776,CLASSIC,15.2.652.1536,Red,Blue,2aie,Karma,Desconocido (Desconocido),"4, 7",0/5/5,10054,22077,6640,"Desconocido, Redemption, Desconocido, Control Ward, Moonstone Renewer, Ionian Boots of Lucidity, Oracle Lens",0,190,1787,5,0,0,8772,12,0,3,16,0,5,0,0,0,0,0,0,0,0,30,3032,142,127,72,35,6
EUW1_7285635060,1776,CLASSIC,15.2.652.1536,Red,Red,EL EKOINOMISTA,Kayle,Desconocido (Desconocido),"4, 12",8/1/6,40060,27605,16986,"Nashor's Tooth, Desconocido, Rabadon's Deathcap, Lich Bane, Doran's Blade, Verdant Barrier, Farsight Alteration",8,15332,25533,6,0,8,21334,18,1,3,1,8,1,0,0,0,0,0,1,5,1,290,15823,321,25,15,8,2
EUW1_7285635060,1776,CLASSIC,15.2.652.1536,Red,Red,Druzbruh,JarvanIV,Desconocido (Desconocido),"4, 11",7/3/11,14602,33207,12321,"Desconocido, Eclipse, Randuin's Omen, Desconocido, Cloth Armor, Cloth Armor, Oracle Lens",3,3983,65286,11,1,7,14935,16,0,2,1,7,3,0,0,0,0,3,0,2,0,23,18751,529,80,13,0,2
