Match ID,Duración (s),Modo de juego,Parche,Equipo Ganador,Equipo,Invocador,Campeón,Runas,Hechizos,K/D/A,Daño total,Daño recibido,Oro acumulado,Objetos,Racha Asesinatos,Daño a Torres,Daño a Dragones/Barones,Asistencias,Barón Kills,Nivel de recompensa,Experiencia,Nivel,Pings - All In,Pings - Assist Me,Pings - Enemy Missing,Kills,Deaths,Double Kills,Triple Kills,Quadra Kills,Penta Kills,Dragon Kills,Inhibitor Kills,Torre Destruida,Nexus Kills,Total Minions,Total Heal,Total CC,Total Time Dead,Vision Score,Wards Puestos,Wards Destruidos
EUW1_7290489667,1710,CLASSIC,15.2.652.1536,Red,Blue,Spoodersussi,Jayce,Desconocido (Desconocido),"4, 12",5/4/10,23572,24080,12563,"Spear Of Shojin, Eclipse, Muramana, Ionian Boots of Lucidity, Last Whisper, Long Sword, Farsight Alteration",5,6162,8547,10,0,5,14794,16,0,3,8,5,4,0,0,0,0,0,0,2,0,222,2770,130,105,21,11,1
EUW1_7290489667,1710,CLASSIC,15.2.652.1536,Red,Blue,Kaimietis3,Viego,Desconocido (Desconocido),"4, 11",16/5/6,28267,44533,14616,"Mercury's Treads, Titanic Hydra, Randuin's Omen, Desconocido, Kraken Slayer, Ruby Crystal, Oracle Lens",10,1142,28961,6,0,16,14311,15,0,16,8,16,5,2,0,0,0,1,0,0,0,44,21011,248,167,18,5,2
EUW1_7290489667,1710,CLASSIC,15.2.652.1536,Red,Blue,Yumikichi,Hwei,Desconocido (Desconocido),"4, 12",4/7/3,19954,19500,9178,"Doran's Ring, Seraph's Embrace, Liandry's Anguish, Sorcerer's Shoes, Dark Seal, Blighting Jewel, Farsight Alteration",2,2747,3976,3,0,4,11410,13,0,0,3,4,7,1,0,0,0,0,0,1,0,155,463,538,184,18,10,2
EUW1_7290489667,1710,CLASSIC,15.2.652.1536,Red,Blue,,Varus,Desconocido (Desconocido),"4, 21",2/7/5,17649,19590,8610,"Caulfield's Warhammer, Muramana, Youmuu's Ghostblade, Desconocido, Boots of Swiftness, Doran's Blade, Farsight Alteration",0,1673,5250,5,0,2,10477,13,1,0,1,2,7,0,0,0,0,0,0,0,0,141,1533,345,188,18,10,3
EUW1_7290489667,1710,CLASSIC,15.2.652.1536,Red,Blue,JL Urban,Leona,Desconocido (Desconocido),"14, 4",1/8/13,11015,30220,7683,"Locket of the Iron Solari, Desconocido, Desconocido, Ruby Crystal, Desconocido, Boots of Swiftness, Oracle Lens",0,178,178,13,0,1,8762,12,0,5,19,1,8,0,0,0,0,0,0,1,0,25,2271,71,202,77,45,8
EUW1_7290489667,1710,CLASSIC,15.2.652.1536,Red,Red,septico1,Olaf,Desconocido (Desconocido),"6, 4",5/5/5,16175,25810,13001,"Stridebreaker, Death's Dance, Warden's Mail, Doran's Blade, Plated Steelcaps, Giant's Belt, Oracle Lens",5,9045,27176,5,0,5,15614,16,0,1,0,5,5,0,0,0,0,0,1,2,0,171,9774,326,98,15,4,2
EUW1_7290489667,1710,CLASSIC,15.2.652.1536,Red,Red,eltuko,Yone,Desconocido (Desconocido),"4, 12",3/6/7,16822,33518,11449,"Desconocido, Null-Magic Mantle, Doran's Shield, Desconocido, Hullbreaker, Blade of The Ruined King, Oracle Lens",0,6740,10901,7,0,3,14991,16,1,12,7,3,6,0,0,0,0,0,0,2,1,209,7105,119,204,16,6,2
EUW1_7290489667,1710,CLASSIC,15.2.652.1536,Red,Red,uNvXJoyce,Zyra,Desconocido (Desconocido),"11, 4",3/6/11,23552,21919,11451,"Liandry's Anguish, Desconocido, Sorcerer's Shoes, Rylai's Crystal Scepter, Desconocido, Desconocido, Oracle Lens",0,615,30760,11,0,3,16073,16,5,8,1,3,6,0,0,0,0,2,1,1,0,29,7085,466,176,35,3,10
EUW1_7290489667,1710,CLASSIC,15.2.652.1536,Red,Red,,Lucian,Desconocido (Desconocido),"4, 1",16/7/8,40297,26612,16561,"Doran's Blade, Infinity Edge, Boots of Swiftness, Rapid Firecannon, Essence Reaver, Lord Dominik's Regards, Farsight Alteration",9,6998,13904,8,1,16,16362,16,2,34,15,16,7,1,0,0,0,0,1,2,0,238,6460,45,182,20,11,5
EUW1_7290489667,1710,CLASSIC,15.2.652.1536,Red,Red,,Nami,Desconocido (Desconocido),"4, 7",4/4/22,11591,16399,9957,"Boots of Swiftness, Desconocido, Kindlegem, Imperial Mandate, Amplifying Tome, Ardent Censer, Oracle Lens",2,2557,3308,22,0,4,13231,15,2,10,4,4,4,0,0,0,0,0,0,4,0,13,17772,210,91,80,36,8
EUW1_7290459488,1455,CLASSIC,15.2.652.1536,Blue,Blue,Τoffe,Yone,Desconocido (Desconocido),"4, 12",4/5/2,21898,22627,9828,"B. F. Sword, Blade of The Ruined King, Berserker's Greaves, Immortal Shieldbow, Cloak of Agility, Desconocido, Farsight Alteration",3,2084,3574,2,0,4,13115,15,1,3,3,4,5,1,0,0,0,0,0,1,0,190,5368,143,154,9,5,0
EUW1_7290459488,1455,CLASSIC,15.2.652.1536,Blue,Blue,laevulin,Viego,Desconocido (Desconocido),"4, 11",5/3/7,8601,28049,10243,"Black Cleaver, Trinity Force, Desconocido, Null-Magic Mantle, Executioner's Calling, Desconocido, Oracle Lens",3,2940,54457,7,0,5,12862,14,0,12,22,5,3,0,0,0,0,3,1,1,0,33,17671,199,85,21,5,3
EUW1_7290459488,1455,CLASSIC,15.2.652.1536,Blue,Blue,Pun1sher Reborn,Cassiopeia,Desconocido (Desconocido),"12, 4",5/4/8,23023,24214,11483,"Rod of Ages, Seraph's Embrace, Rylai's Crystal Scepter, Dark Seal, Desconocido, Desconocido, Oracle Lens",2,4725,12385,8,0,5,16736,17,1,8,2,5,4,0,0,0,0,0,0,3,0,189,8750,584,112,15,2,4
EUW1_7290459488,1455,CLASSIC,15.2.652.1536,Blue,Blue,Skillshot Lander,Ezreal,Desconocido (Desconocido),"4, 12",8/1/3,33612,14002,12377,"Doran's Blade, Ionian Boots of Lucidity, Trinity Force, Muramana, Spear Of Shojin, Desconocido, Farsight Alteration",8,11926,16398,3,0,8,14042,15,0,4,10,8,1,1,0,0,0,0,0,3,0,212,4409,85,12,19,6,6
EUW1_7290459488,1455,CLASSIC,15.2.652.1536,Blue,Blue,eltuko,Elise,Desconocido (Desconocido),"4, 14",6/4/10,19669,12729,9523,"Desconocido, Desconocido, Desconocido, Sorcerer's Shoes, Desconocido, Shadowflame, Oracle Lens",3,1285,1285,10,0,6,8791,12,0,3,4,6,4,0,0,0,0,0,1,0,0,31,2443,61,62,80,29,16
EUW1_7290459488,1455,CLASSIC,15.2.652.1536,Blue,Red,Spoodersussi,Renekton,Desconocido (Desconocido),"4, 12",5/5/2,17216,37542,9499,"Spear Of Shojin, Stridebreaker, Refillable Potion, Ruby Crystal, Plated Steelcaps, Desconocido, Stealth Ward",3,1413,1413,2,0,5,11607,14,1,6,1,5,5,0,0,0,0,0,0,0,0,177,7378,152,124,13,6,1
EUW1_7290459488,1455,CLASSIC,15.2.652.1536,Blue,Red,its my return,Vi,Desconocido (Desconocido),"4, 11",3/6/6,13511,32861,7586,"Black Cleaver, Desconocido, Desconocido, Desconocido, Desconocido, Slightly Magical Footwear, Oracle Lens",2,0,7487,6,0,3,9114,12,3,4,10,3,6,0,0,0,0,0,0,0,0,23,10025,242,131,19,6,3
EUW1_7290459488,1455,CLASSIC,15.2.652.1536,Blue,Red,Opossos,Zilean,Desconocido (Desconocido),"4, 12",1/1/5,10520,13919,8706,"Horizon Focus, Ionian Boots of Lucidity, Dark Seal, Seraph's Embrace, Fiendish Codex, Desconocido, Farsight Alteration",0,618,1835,5,0,1,14878,16,0,0,9,1,1,0,0,0,0,0,0,0,0,217,6409,348,32,23,9,2
EUW1_7290459488,1455,CLASSIC,15.2.652.1536,Blue,Red,Ag0ny,Viktor,Desconocido (Desconocido),"4, 12",5/6/2,19693,16663,9153,"Doran's Ring, Liandry's Anguish, Blighting Jewel, Boots of Swiftness, Desconocido, Dark Seal, Stealth Ward",2,1425,3813,2,0,5,10944,13,0,0,14,5,6,0,0,0,0,0,0,1,0,165,309,327,178,27,11,4
EUW1_7290459488,1455,CLASSIC,15.2.652.1536,Blue,Red,Yumikichi,Nami,Desconocido (Desconocido),"4, 7",3/10/8,6652,18958,6738,"Moonstone Renewer, Desconocido, Redemption, Dark Seal, Boots of Swiftness, Desconocido, Oracle Lens",0,0,0,8,0,3,7201,10,0,0,0,3,10,0,0,0,0,0,0,0,0,21,12802,144,184,67,30,9
EUW1_7290418940,1649,CLASSIC,15.2.652.1536,Red,Blue,Spoodersussi,Jayce,Desconocido (Desconocido),"4, 12",6/8/5,27190,24018,10894,"Maw of Malmortius, Eclipse, Muramana, Ionian Boots of Lucidity, Control Ward, Desconocido, Farsight Alteration",2,3116,9932,5,0,6,12143,14,0,2,5,6,8,0,0,0,0,0,0,1,0,177,2098,153,261,17,8,1
EUW1_7290418940,1649,CLASSIC,15.2.652.1536,Red,Blue,eltuko,Elise,Desconocido (Desconocido),"4, 11",7/5/6,16196,28611,10554,"Desconocido, Liandry's Anguish, Sorcerer's Shoes, Lich Bane, Needlessly Large Rod, Desconocido, Oracle Lens",7,1705,18797,6,0,7,11079,13,0,22,2,7,5,1,0,0,0,0,0,0,0,13,13033,120,191,32,9,2
EUW1_7290418940,1649,CLASSIC,15.2.652.1536,Red,Blue,SMRADOCH KAMIL,Karma,Desconocido (Desconocido),"4, 12",4/3/3,23918,15526,10812,"Doran's Ring, Desconocido, Sorcerer's Shoes, Horizon Focus, Needlessly Large Rod, Needlessly Large Rod, Farsight Alteration",3,1151,1151,3,0,4,13975,15,2,25,4,4,3,1,0,0,0,0,0,2,0,214,2733,292,97,31,13,7
EUW1_7290418940,1649,CLASSIC,15.2.652.1536,Red,Blue,TH1eg,Nilah,Desconocido (Desconocido),"4, 21",3/8/4,15665,22332,9227,"Doran's Blade, The Collector, Immortal Shieldbow, Mercury's Treads, Cloak of Agility, Pickaxe, Farsight Alteration",2,2466,2466,4,0,3,10573,13,0,0,0,3,8,0,0,0,0,0,0,0,0,166,4920,70,252,17,10,2
EUW1_7290418940,1649,CLASSIC,15.2.652.1536,Red,Blue,ALBANIAN tief,Pyke,Desconocido (Desconocido),"4, 14",3/9/9,10348,22034,8498,"Desconocido, Umbral Glaive, Control Ward, Boots of Swiftness, Edge of Night, Long Sword, Oracle Lens",2,4231,4591,9,0,3,7536,11,0,1,4,3,9,0,0,0,0,0,0,1,0,29,4525,73,183,105,38,20
EUW1_7290418940,1649,CLASSIC,15.2.652.1536,Red,Red,Navae,Irelia,Desconocido (Desconocido),"12, 4",4/5/9,12900,25619,12999,"Wit's End, Blade of The Ruined King, Plated Steelcaps, Hullbreaker, Long Sword, Long Sword, Stealth Ward",2,9334,26578,9,0,4,17514,17,1,6,8,4,5,0,0,0,0,0,0,2,0,250,13577,93,114,22,10,5
EUW1_7290418940,1649,CLASSIC,15.2.652.1536,Red,Red,Talon to Chall,Viego,Desconocido (Desconocido),"4, 11",7/4/5,13400,38537,10978,"Titanic Hydra, Kraken Slayer, Negatron Cloak, Boots of Swiftness, Desconocido, Desconocido, Oracle Lens",4,848,49212,5,1,7,14494,15,1,8,5,7,4,1,0,0,0,4,0,0,0,26,24043,250,87,41,5,10
EUW1_7290418940,1649,CLASSIC,15.2.652.1536,Red,Red,xiaolingzi,Vladimir,Desconocido (Desconocido),"4, 6",7/4/2,19654,28955,10661,"Cosmic Drive, Sorcerer's Shoes, Dark Seal, Shadowflame, Blasting Wand, Amplifying Tome, Farsight Alteration",3,1664,12958,2,0,7,13271,15,0,0,0,7,4,1,0,0,0,0,1,0,0,170,24794,106,159,13,7,4
EUW1_7290418940,1649,CLASSIC,15.2.652.1536,Red,Red,Amelda,Ziggs,Desconocido (Desconocido),"4, 12",11/7/13,35463,15490,14423,"Doran's Ring, Desconocido, Luden's Tempest, Banshee's Veil, Rabadon's Deathcap, Sorcerer's Shoes, Farsight Alteration",3,13509,17486,13,0,11,14905,16,0,1,6,11,7,2,0,0,0,0,0,5,1,184,696,204,160,24,12,4
EUW1_7290418940,1649,CLASSIC,15.2.652.1536,Red,Red,Infoneral,Rell,Desconocido (Desconocido),"14, 4",4/3/21,10781,18600,9494,"Desconocido, Control Ward, Kindlegem, Winged Moonplate, Desconocido, Zeke's Convergence, Oracle Lens",3,1914,1971,21,0,4,11296,13,0,0,0,4,3,0,0,0,0,0,0,1,0,25,2482,160,50,89,37,11
EUW1_7290097922,1878,CLASSIC,15.2.652.1536,Red,Blue,Shourdy,Ambessa,Desconocido (Desconocido),"4, 12",1/8/2,29900,37499,9729,"Mercury's Treads, Eclipse, Black Cleaver, Doran's Blade, Desconocido, Ruby Crystal, Stealth Ward",0,1978,2656,2,0,1,15642,16,0,1,12,1,8,0,0,0,0,0,0,0,0,206,6764,258,267,24,11,4
EUW1_7290097922,1878,CLASSIC,15.2.652.1536,Red,Blue,Jeonkook,Viego,Desconocido (Desconocido),"4, 11",7/7/8,24842,55231,13800,"Stridebreaker, Control Ward, Negatron Cloak, Trinity Force, Kraken Slayer, Desconocido, Oracle Lens",3,53,60534,8,0,7,20383,18,1,9,7,7,7,1,0,0,0,3,0,0,0,46,28595,340,258,38,10,4
EUW1_7290097922,1878,CLASSIC,15.2.652.1536,Red,Blue,Henrabar Mids,Orianna,Desconocido (Desconocido),"12, 4",7/5/9,41736,28549,14556,"Rabadon's Deathcap, Liandry's Anguish, Luden's Tempest, Blighting Jewel, Desconocido, Dark Seal, Farsight Alteration",3,3185,7170,9,0,7,18475,18,0,7,9,7,5,1,0,0,0,0,0,2,0,250,3237,556,130,26,12,4
EUW1_7290097922,1878,CLASSIC,15.2.652.1536,Red,Blue,,Varus,Desconocido (Desconocido),"1, 4",10/14/4,32124,36889,13486,"Chain Vest, Blade of The Ruined King, Guinsoo's Rageblade, Desconocido, Berserker's Greaves, Giant's Belt, Farsight Alteration",3,4990,4990,4,0,10,14806,16,0,1,1,10,14,2,0,0,0,0,0,1,0,197,5456,308,477,12,6,2
EUW1_7290097922,1878,CLASSIC,15.2.652.1536,Red,Blue,Gav U A Chicken,Poppy,Desconocido (Desconocido),"14, 4",4/11/9,16844,33327,9212,"Desconocido, Locket of the Iron Solari, Cloth Armor, Dead Man's Plate, Cloth Armor, Desconocido, Oracle Lens",0,77,3345,9,0,4,10528,13,0,0,0,4,11,0,0,0,0,0,0,0,0,35,2552,180,308,69,26,11
EUW1_7290097922,1878,CLASSIC,15.2.652.1536,Red,Red,joebidenhotdog85,KSante,Desconocido (Desconocido),"4, 12",5/3/14,23772,40430,12659,"Spirit Visage, Negatron Cloak, Giant's Belt, Thornmail, Plated Steelcaps, Desconocido, Farsight Alteration",2,1755,6226,14,0,5,20276,18,0,2,7,5,3,0,0,0,0,0,0,2,1,249,10923,658,106,15,10,1
EUW1_7290097922,1878,CLASSIC,15.2.652.1536,Red,Red,eltuko,Rengar,Desconocido (Desconocido),"4, 11",9/5/19,24037,58223,13882,"Desconocido, Desconocido, Plated Steelcaps, Iceborn Gauntlet, Ruby Crystal, Desconocido, Oracle Lens",3,4010,27636,19,1,9,17073,17,2,23,7,9,5,0,0,0,0,2,1,1,0,26,37838,573,170,38,6,11
EUW1_7290097922,1878,CLASSIC,15.2.652.1536,Red,Red,Vyctor,Hwei,Desconocido (Desconocido),"12, 4",8/7/14,40309,21992,14322,"Desconocido, Zhonya's Hourglass, Void Staff, Desconocido, Liandry's Anguish, Ionian Boots of Lucidity, Farsight Alteration",2,4134,8812,14,0,8,18198,17,0,2,4,8,7,0,0,0,0,0,0,2,0,248,926,869,209,19,11,4
EUW1_7290097922,1878,CLASSIC,15.2.652.1536,Red,Red,Smailord,Ezreal,Desconocido (Desconocido),"4, 21",13/7/16,44823,35222,15646,"Frozen Heart, Muramana, Trinity Force, Ionian Boots of Lucidity, Spear Of Shojin, Last Whisper, Farsight Alteration",4,10586,24959,16,0,13,18901,18,0,8,10,13,7,2,0,0,0,0,0,1,0,206,11072,142,184,23,9,5
EUW1_7290097922,1878,CLASSIC,15.2.652.1536,Red,Red,We Windooows,Maokai,Desconocido (Desconocido),"14, 4",10/7/14,17848,33619,11160,"Desconocido, Locket of the Iron Solari, Spectre's Cowl, Desconocido, Boots of Swiftness, Frozen Heart, Oracle Lens",3,1588,11243,14,0,10,12657,14,0,6,3,10,7,1,0,0,0,0,0,2,0,33,11861,425,165,90,40,6
EUW1_7290045710,2054,CLASSIC,15.2.652.1536,Blue,Blue,joebidenhotdog85,Ambessa,Desconocido (Desconocido),"4, 12",9/2/10,32994,36982,16241,"Eclipse, Desconocido, Spear Of Shojin, Doran's Blade, Maw of Malmortius, Serylda's Grudge, Farsight Alteration",4,7121,12793,10,0,9,19611,18,0,7,27,9,2,1,0,0,0,0,0,2,0,244,11561,305,93,18,12,0
EUW1_7290045710,2054,CLASSIC,15.2.652.1536,Blue,Blue,Fun Cycle,FiddleSticks,Desconocido (Desconocido),"11, 4",6/9/7,20237,46133,11975,"Desconocido, Sorcerer's Shoes, Liandry's Anguish, Oblivion Orb, Void Staff, Verdant Barrier, Scarecrow Effigy",2,2715,42104,7,0,6,13943,15,17,13,10,6,9,1,0,0,0,2,0,3,0,22,22982,641,293,34,1,2
EUW1_7290045710,2054,CLASSIC,15.2.652.1536,Blue,Blue,KATEVO,Zoe,Desconocido (Desconocido),"12, 4",12/4/14,41889,20699,15732,"Doran's Ring, Desconocido, Horizon Focus, Desconocido, Banshee's Veil, Void Staff, Farsight Alteration",10,4436,4436,14,0,12,17719,17,1,9,11,12,4,1,1,0,0,0,1,0,0,234,4349,265,128,21,7,8
EUW1_7290045710,2054,CLASSIC,15.2.652.1536,Blue,Blue,,Ezreal,Desconocido (Desconocido),"21, 4",4/6/10,39502,29346,13699,"Executioner's Calling, Muramana, Bloodthirster, Desconocido, Ionian Boots of Lucidity, Trinity Force, Farsight Alteration",2,8009,33277,10,0,4,15760,16,0,21,6,4,6,0,0,0,0,0,0,3,1,254,7663,94,220,29,12,8
EUW1_7290045710,2054,CLASSIC,15.2.652.1536,Blue,Blue,still passionate,Bard,Desconocido (Desconocido),"4, 14",1/5/20,13701,26592,9672,"Desconocido, Desconocido, Locket of the Iron Solari, Dead Man's Plate, Desconocido, Negatron Cloak, Oracle Lens",0,1862,5111,20,0,1,12482,14,1,28,40,1,5,0,0,0,0,0,0,0,0,33,7578,277,185,121,59,19
EUW1_7290045710,2054,CLASSIC,15.2.652.1536,Blue,Red,,Singed,Desconocido (Desconocido),"4, 6",3/6/17,33153,45052,12623,"Jak'Sho, The Protean, Rylai's Crystal Scepter, Mejai's Soulstealer, Boots of Swiftness, Liandry's Anguish, Winged Moonplate, Stealth Ward",0,1552,4201,17,0,3,17303,17,0,6,5,3,6,0,0,0,0,0,0,0,0,222,4813,524,216,28,12,3
EUW1_7290045710,2054,CLASSIC,15.2.652.1536,Blue,Red,eltuko,Shyvana,Desconocido (Desconocido),"4, 11",8/5/10,29421,59682,15032,"Cosmic Drive, Mercury's Treads, Control Ward, Desconocido, Spirit Visage, Trinity Force, Oracle Lens",4,4515,39637,10,1,8,17806,17,2,15,4,8,5,0,0,0,0,3,0,2,0,28,21583,276,158,51,8,14
EUW1_7290045710,2054,CLASSIC,15.2.652.1536,Blue,Red,Un joueur ORIble,Orianna,Desconocido (Desconocido),"1, 4",5/6/7,19305,27841,11423,"Desconocido, Void Staff, Control Ward, Sorcerer's Shoes, Desconocido, Luden's Tempest, Oracle Lens",2,3145,7312,7,0,5,14716,16,0,7,5,5,6,0,0,0,0,0,0,0,0,203,1820,188,223,27,7,7
EUW1_7290045710,2054,CLASSIC,15.2.652.1536,Blue,Red,PsychoZedPlayer,Corki,Desconocido (Desconocido),"1, 4",9/8/6,30521,32875,13445,"Mercury's Treads, Pickaxe, Trinity Force, Muramana, Hexdrinker, Rapid Firecannon, Farsight Alteration",5,79,8021,6,0,9,15445,16,1,2,7,9,8,1,0,0,0,0,0,0,0,230,2106,59,216,24,12,2
EUW1_7290045710,2054,CLASSIC,15.2.652.1536,Blue,Red,Adzengat,Soraka,Desconocido (Desconocido),"4, 7",1/7/18,7639,21430,8238,"Redemption, Forbidden Idol, Desconocido, Forbidden Idol, Boots of Swiftness, Moonstone Renewer, Oracle Lens",0,124,565,18,0,1,10645,13,2,12,1,1,7,0,0,0,0,0,0,0,0,21,42695,164,259,77,41,5
EUW1_7289995993,1191,CLASSIC,15.2.652.1536,Red,Blue,041 Kroissante,Shen,Desconocido (Desconocido),"12, 4",1/4/6,15006,18406,6410,"Doran's Shield, Refillable Potion, Sunfire Aegis, Plated Steelcaps, Bramble Vest, Giant's Belt, Stealth Ward",0,0,267,6,0,1,9506,12,0,0,1,1,4,0,0,0,0,0,0,0,0,122,1369,229,96,10,6,0
EUW1_7289995993,1191,CLASSIC,15.2.652.1536,Red,Blue,eltuko,Elise,Desconocido (Desconocido),"4, 11",5/6/3,13640,22279,7918,"Desconocido, Liandry's Anguish, Desconocido, Oblivion Orb, Sorcerer's Shoes, Desconocido, Oracle Lens",0,0,11745,3,0,5,7379,11,1,18,4,5,6,0,0,0,0,0,0,0,0,7,10724,76,99,20,6,3
EUW1_7289995993,1191,CLASSIC,15.2.652.1536,Red,Blue,,Ambessa,Desconocido (Desconocido),"4, 12",5/8/2,15163,22975,7643,"Doran's Shield, Spear Of Shojin, Desconocido, Cloth Armor, Desconocido, Boots, Stealth Ward",2,7508,7508,2,0,5,8454,11,1,2,1,5,8,0,0,0,0,0,0,1,0,119,1759,147,144,20,12,1
EUW1_7289995993,1191,CLASSIC,15.2.652.1536,Red,Blue,gfghs,Jhin,Desconocido (Desconocido),"4, 21",2/5/2,11573,13498,5972,"Refillable Potion, The Collector, Boots of Swiftness, Pickaxe, Desconocido, Doran's Blade, Farsight Alteration",2,0,0,2,0,2,6890,10,0,1,7,2,5,0,0,0,0,0,0,0,0,122,1743,77,136,6,5,0
EUW1_7289995993,1191,CLASSIC,15.2.652.1536,Red,Blue,jungler magnet,Poppy,Desconocido (Desconocido),"4, 14",3/5/6,9535,15800,5722,"Desconocido, Boots of Swiftness, Dead Man's Plate, Kindlegem, Control Ward, Desconocido, Oracle Lens",0,0,1030,6,0,3,4149,8,0,1,2,3,5,0,0,0,0,0,0,0,0,14,1435,91,80,54,22,6
EUW1_7289995993,1191,CLASSIC,15.2.652.1536,Red,Red,Loose Ends999,Aatrox,Desconocido (Desconocido),"4, 12",4/3/2,17949,25635,8753,"Doran's Shield, Plated Steelcaps, Ruby Crystal, Long Sword, Desconocido, Black Cleaver, Stealth Ward",2,1597,1597,2,0,4,11090,13,0,0,12,4,3,0,0,0,0,0,0,1,0,156,9705,217,61,19,10,2
EUW1_7289995993,1191,CLASSIC,15.2.652.1536,Red,Red,ƒanks,Udyr,Desconocido (Desconocido),"4, 11",7/3/8,11649,20711,8726,"Desconocido, Liandry's Anguish, Boots of Swiftness, Giant's Belt, Dark Seal, Aegis of the Legion, Eye of the Herald",5,0,31463,8,0,7,7968,11,4,8,1,7,3,1,0,0,0,1,0,0,0,12,9775,1361,69,15,5,2
