Match ID,Duración (s),Modo de juego,Parche,Equipo Ganador,Equipo,Invocador,Campeón,Runas,Hechizos,K/D/A,Daño total,Daño recibido,Oro acumulado,Objetos,Racha Asesinatos,Daño a Torres,Daño a Dragones/Barones,Asistencias,Barón Kills,Nivel de recompensa,Experiencia,Nivel,Pings - All In,Pings - Assist Me,Pings - Enemy Missing,Kills,Deaths,Double Kills,Triple Kills,Quadra Kills,Penta Kills,Dragon Kills,Inhibitor Kills,Torre Destruida,Nexus Kills,Total Minions,Total Heal,Total CC,Total Time Dead,Vision Score,Wards Puestos,Wards Destruidos
LA2_1481925816,1728,URF,15.2.652.1536,Blue,Blue,DimebagDios,Kaisa,Desconocido (Desconocido),"6, 4",9/9/10,46714,39059,20567,"Banshee's Veil, Infinity Edge, Desconocido, Blade of The Ruined King, Kraken Slayer, Mortal Reminder, Oracle Lens",2,5802,17621,10,0,9,36801,27,0,6,1,9,9,0,0,0,0,0,0,1,0,134,6562,23,303,50,1,19
LA2_1481925816,1728,URF,15.2.652.1536,Blue,Blue,NoUwUNoLife,Mel,Desconocido (Desconocido),"4, 6",10/7/13,48476,37523,21346,"Zhonya's Hourglass, Luden's Tempest, Shadowflame, Rabadon's Deathcap, Banshee's Veil, Desconocido, Farsight Alteration",3,1987,30329,13,0,10,40615,29,0,0,0,10,7,0,0,0,0,1,0,0,0,142,2507,667,194,26,17,2
LA2_1481925816,1728,URF,15.2.652.1536,Blue,Blue,Eksa Games,Talon,Desconocido (Desconocido),"6, 4",13/9/4,54395,63063,24746,"The Collector, Muramana, Infinity Edge, Desconocido, Maw of Malmortius, Lord Dominik's Regards, Stealth Ward",5,16663,89318,4,0,13,43660,30,0,2,4,13,9,1,0,0,0,1,1,5,1,191,6284,234,314,60,38,1
LA2_1481925816,1728,URF,15.2.652.1536,Blue,Blue,tiger433,Ryze,Desconocido (Desconocido),"4, 6",7/15/9,37528,71812,20001,"Seraph's Embrace, Rod of Ages, Rabadon's Deathcap, Shadowflame, Luden's Tempest, Void Staff, Stealth Ward",2,10086,20534,9,0,7,39057,29,0,0,0,7,15,0,0,0,0,1,0,4,0,153,730,57,549,31,17,1
LA2_1481925816,1728,URF,15.2.652.1536,Blue,Blue,Rhino880,Lillia,Desconocido (Desconocido),"4, 6",3/12/11,21295,52691,19425,"Liandry's Anguish, Desconocido, Rylai's Crystal Scepter, Cosmic Drive, Riftmaker, Desconocido, Stealth Ward",2,5891,10733,11,0,3,36647,27,0,0,0,3,12,1,0,0,0,0,1,1,0,153,7452,718,408,34,19,0
LA2_1481925816,1728,URF,15.2.652.1536,Blue,Red,Pasivo Tragon ,Janna,Desconocido (Desconocido),"4, 6",10/6/14,35264,47054,19881,"Shadowflame, Shurelya's Battlesong, Sorcerer's Shoes, Rabadon's Deathcap, Void Staff, Desconocido, Stealth Ward",3,7689,17657,14,0,10,38643,28,0,8,1,10,6,2,0,0,0,1,2,3,0,90,33515,347,174,48,33,1
LA2_1481925816,1728,URF,15.2.652.1536,Blue,Red,mynamejeff,Vayne,Desconocido (Desconocido),"6, 4",15/7/8,44019,35134,20307,"Kraken Slayer, Desconocido, Berserker's Greaves, Wit's End, Jak'Sho, The Protean, Blade of The Ruined King, Stealth Ward",7,4045,42635,8,0,15,39639,29,0,0,5,15,7,4,0,0,0,1,0,1,0,111,5450,48,277,40,21,4
LA2_1481925816,1728,URF,15.2.652.1536,Blue,Red,Lider Thelar,Annie,Desconocido (Desconocido),"6, 4",9/13/17,61662,46435,18710,"Rabadon's Deathcap, Luden's Tempest, Desconocido, Shadowflame, Void Staff, Sorcerer's Shoes, Stealth Ward",3,5205,30190,17,1,9,36675,27,0,0,0,9,13,1,0,0,0,0,0,2,0,105,4720,246,411,30,20,1
LA2_1481925816,1728,URF,15.2.652.1536,Blue,Red,Thelar,KogMaw,Desconocido (Desconocido),"4, 3",15/7/12,74956,41082,26036,"Desconocido, Shadowflame, Rabadon's Deathcap, Horizon Focus, Void Staff, Banshee's Veil, Stealth Ward",4,12393,78559,12,0,15,40402,29,0,3,0,15,7,1,0,0,0,1,1,1,0,233,3748,461,268,37,21,1
LA2_1481925816,1728,URF,15.2.652.1536,Blue,Red,Rompe Telinhas,Rell,Desconocido (Desconocido),"3, 4",3/9/22,21358,60879,16654,"Knight's Vow, Locket of the Iron Solari, Mercury's Treads, Heartsteel, Thornmail, Desconocido, Stealth Ward",2,328,6258,22,0,3,38525,28,0,0,0,3,9,0,0,0,0,0,1,0,0,57,10981,230,298,46,28,0
LA2_1481922991,1322,URF,15.2.652.1536,Red,Blue,BenyiKloWeno,Corki,Desconocido (Desconocido),"6, 4",5/13/4,22884,34976,14416,"Trinity Force, The Collector, Infinity Edge, Berserker's Greaves, Noonquiver, Long Sword, Stealth Ward",3,7104,10640,4,0,5,24345,21,0,0,0,5,13,0,0,0,0,0,0,1,0,102,2164,17,379,29,17,1
LA2_1481922991,1322,URF,15.2.652.1536,Red,Blue,Cachonico,Malzahar,Desconocido (Desconocido),"4, 14",13/12/4,50230,36598,18939,"Desconocido, Sorcerer's Shoes, Liandry's Anguish, Shadowflame, Morellonomicon, Rabadon's Deathcap, Stealth Ward",4,10299,22204,4,0,13,23729,20,0,0,10,13,12,1,0,0,0,0,1,2,0,99,278,343,398,19,12,0
LA2_1481922991,1322,URF,15.2.652.1536,Red,Blue,Megabatman,Velkoz,Desconocido (Desconocido),"4, 3",7/9/13,45579,30369,16116,"Shadowflame, Horizon Focus, Liandry's Anguish, Sorcerer's Shoes, Rabadon's Deathcap, Hextech Alternator, Stealth Ward",2,3326,6291,13,0,7,29106,23,0,0,0,7,9,1,0,0,0,1,0,3,0,90,217,270,281,16,10,0
LA2_1481922991,1322,URF,15.2.652.1536,Red,Blue,,Draven,Desconocido (Desconocido),"4, 21",1/14/8,11551,29360,10543,"Bloodthirster, Desconocido, Berserker's Greaves, Serrated Dirk, Desconocido, Desconocido, Stealth Ward",0,0,25397,8,0,1,21244,19,0,0,0,1,14,0,0,0,0,0,0,0,0,20,1600,81,311,28,19,0
LA2_1481922991,1322,URF,15.2.652.1536,Red,Blue,Pink CatDraw,MissFortune,Desconocido (Desconocido),"4, 6",5/7/9,40003,26296,16520,"Liandry's Anguish, Shadowflame, Rabadon's Deathcap, Desconocido, Hextech Alternator, Sorcerer's Shoes, Stealth Ward",2,11107,35414,9,0,5,29059,23,0,23,6,5,7,0,0,0,0,1,1,2,0,141,939,344,203,44,31,0
LA2_1481922991,1322,URF,15.2.652.1536,Red,Red,RoaringWindd,Sona,Desconocido (Desconocido),"4, 21",10/8/19,32256,39678,16911,"Shadowflame, Stopwatch, Luden's Tempest, Sorcerer's Shoes, Void Staff, Lich Bane, Stealth Ward",2,17709,38122,19,0,10,27916,23,0,1,3,10,8,1,0,0,0,0,1,5,0,84,19597,61,235,37,21,3
LA2_1481922991,1322,URF,15.2.652.1536,Red,Red,mynamejeff,Kindred,Desconocido (Desconocido),"3, 4",17/3/4,19734,27403,20618,"Infinity Edge, Mercurial Scimitar, Berserker's Greaves, The Collector, Bloodthirster, Kraken Slayer, Stealth Ward",11,6700,48680,4,0,17,30271,24,0,0,2,17,3,2,0,0,0,2,0,1,0,130,7955,58,151,35,19,0
LA2_1481922991,1322,URF,15.2.652.1536,Red,Red,Lider Thelar,Nunu,Desconocido (Desconocido),"3, 4",17/10/15,44221,52135,17205,"Sorcerer's Shoes, Hextech Rocketbelt, Desconocido, Rabadon's Deathcap, Banshee's Veil, Void Staff, Stealth Ward",6,3118,18507,15,1,17,28729,23,0,0,0,17,10,0,0,0,0,0,0,0,0,66,15903,161,309,11,6,0
LA2_1481922991,1322,URF,15.2.652.1536,Red,Red,Thelar,Braum,Desconocido (Desconocido),"4, 3",5/7/21,28698,62742,17614,"Force of Nature, Titanic Hydra, Spectre's Cowl, Desconocido, Heartsteel, Boots of Swiftness, Stealth Ward",2,8230,14728,21,0,5,30472,24,2,1,0,5,7,0,0,0,0,0,1,4,0,108,7910,459,131,20,14,0
LA2_1481922991,1322,URF,15.2.652.1536,Red,Red,Rompe Telinhas,Zilean,Desconocido (Desconocido),"3, 4",6/4/20,15897,29194,15340,"Luden's Tempest, Shurelya's Battlesong, Desconocido, Cosmic Drive, Desconocido, Amplifying Tome, Stealth Ward",4,0,7664,20,0,6,29070,23,0,0,1,6,4,0,0,0,0,0,0,0,1,89,19602,166,105,17,8,2
LA2_1481922541,616,URF,15.2.652.1536,Red,Blue,ANCO0,Akshan,Desconocido (Desconocido),"6, 4",2/4/3,7076,9515,6399,"Doran's Blade, The Collector, Boots, Desconocido, Pickaxe, Desconocido, Stealth Ward",0,2676,2676,3,0,2,6832,10,0,0,0,2,4,0,0,0,0,0,0,1,0,43,557,0,39,6,4,0
LA2_1481922541,616,URF,15.2.652.1536,Red,Blue,Creat1na,Garen,Desconocido (Desconocido),"14, 4",2/6/2,6120,9291,6160,"Phantom Dancer, Tiamat, Boots of Swiftness, Caulfield's Warhammer, Desconocido, Desconocido, Stealth Ward",0,350,1259,2,0,2,6711,10,0,0,1,2,6,0,0,0,0,0,0,0,0,50,30,30,70,11,11,0
LA2_1481922541,616,URF,15.2.652.1536,Red,Blue,RoaringWindd,Jhin,Desconocido (Desconocido),"4, 21",5/5/5,6751,8937,7115,"Doran's Blade, The Collector, Berserker's Greaves, B. F. Sword, Pickaxe, Desconocido, Stealth Ward",2,2109,2109,5,0,5,6572,10,0,0,6,5,5,1,0,0,0,0,0,0,0,39,604,117,85,15,12,0
LA2_1481922541,616,URF,15.2.652.1536,Red,Blue,ipranqui,Morgana,Desconocido (Desconocido),"4, 14",4/4/4,8478,9992,7560,"Luden's Tempest, Sorcerer's Shoes, Liandry's Anguish, Desconocido, Desconocido, Desconocido, Stealth Ward",3,398,398,4,0,4,7632,11,0,0,2,4,4,1,0,0,0,0,0,0,0,74,872,60,66,4,3,0
LA2_1481922541,616,URF,15.2.652.1536,Red,Blue,Bllesseddd,Rumble,Desconocido (Desconocido),"4, 6",0/10/3,6282,13257,5197,"Liandry's Anguish, Sorcerer's Shoes, Amplifying Tome, Ruby Crystal, Desconocido, Desconocido, Stealth Ward",0,0,3508,3,0,0,6119,9,0,2,1,0,10,0,0,0,0,0,0,0,0,34,219,90,146,9,8,0
LA2_1481922541,616,URF,15.2.652.1536,Red,Red,Harry el sucio P,Malzahar,Desconocido (Desconocido),"4, 6",4/1/3,5248,6303,8838,"Desconocido, Sorcerer's Shoes, Shadowflame, Hextech Alternator, Desconocido, Desconocido, Stealth Ward",3,2968,10266,3,0,4,8679,12,0,6,5,4,1,0,0,0,0,1,0,0,0,86,212,219,28,4,4,0
LA2_1481922541,616,URF,15.2.652.1536,Red,Red,mynamejeff,Leona,Desconocido (Desconocido),"3, 4",6/1/7,4606,9534,7859,"Heartsteel, Plated Steelcaps, Aegis of the Legion, Giant's Belt, Desconocido, Desconocido, Stealth Ward",6,3471,4417,7,0,6,8855,12,0,0,0,6,1,1,0,0,0,0,0,0,0,11,1013,34,6,9,9,0
LA2_1481922541,616,URF,15.2.652.1536,Red,Red,Lider Thelar,Gragas,Desconocido (Desconocido),"3, 4",9/1/6,14369,8422,10256,"Doran's Ring, Luden's Tempest, Sorcerer's Shoes, Desconocido, Desconocido, Desconocido, Stealth Ward",7,8354,8354,6,0,9,8816,12,0,0,0,9,1,1,0,0,0,0,0,3,0,89,1724,225,12,7,4,0
LA2_1481922541,616,URF,15.2.652.1536,Red,Red,Thelar,Graves,Desconocido (Desconocido),"4, 3",7/6/5,13662,11725,8737,"Long Sword, Youmuu's Ghostblade, Pickaxe, Desconocido, Edge of Night, Desconocido, Stealth Ward",3,2597,7539,5,0,7,8209,11,0,0,1,7,6,0,0,0,0,0,0,1,0,58,160,71,87,8,7,0
LA2_1481922541,616,URF,15.2.652.1536,Red,Red,Rompe Telinhas,Jayce,Desconocido (Desconocido),"14, 4",3/4/5,8119,9638,7012,"Doran's Blade, Slightly Magical Footwear, Eclipse, Youmuu's Ghostblade, Desconocido, Desconocido, Stealth Ward",0,1450,1450,5,0,3,7230,10,0,0,1,3,4,0,0,0,0,0,0,0,0,41,462,26,45,3,4,0
LA2_1481917906,763,URF,15.2.652.1536,Blue,Blue,AMDcta,Velkoz,Desconocido (Desconocido),"6, 4",9/0/3,17734,4443,10119,"Boots of Swiftness, Refillable Potion, Rabadon's Deathcap, Shadowflame, Desconocido, Desconocido, Stealth Ward",9,1686,10835,3,0,9,11349,13,0,0,0,9,0,2,0,0,0,0,0,0,0,65,82,180,0,12,10,0
LA2_1481917906,763,URF,15.2.652.1536,Blue,Blue,La Wítch,Senna,Desconocido (Desconocido),"6, 4",0/5/2,4181,7898,6876,"Berserker's Greaves, Serpent's Fang, Desconocido, Desconocido, Desconocido, Desconocido, Stealth Ward",0,2255,4816,2,0,0,9371,12,0,0,1,0,5,0,0,0,0,0,0,0,0,35,4949,154,63,22,15,1
LA2_1481917906,763,URF,15.2.652.1536,Blue,Blue,BádBóy,Hwei,Desconocido (Desconocido),"4, 21",4/1/6,12388,9007,9074,"Liandry's Anguish, Sorcerer's Shoes, Archangel's Staff, Blighting Jewel, Amplifying Tome, Desconocido, Stealth Ward",4,3385,9555,6,0,4,9521,12,0,3,0,4,1,0,0,0,0,1,0,2,0,55,338,320,34,12,8,0
LA2_1481917906,763,URF,15.2.652.1536,Blue,Blue,Pollingo,Yone,Desconocido (Desconocido),"4, 14",3/2/0,7800,12527,7952,"Berserker's Greaves, Doran's Blade, Blade of The Ruined King, Noonquiver, Pickaxe, Desconocido, Stealth Ward",3,0,0,0,0,3,11174,13,0,0,0,3,2,0,0,0,0,0,0,0,0,63,1509,43,65,12,9,0
LA2_1481917906,763,URF,15.2.652.1536,Blue,Blue,ipranqui,Vex,Desconocido (Desconocido),"4, 14",1/5/1,9003,9984,7355,"Luden's Tempest, Sorcerer's Shoes, Desconocido, Desconocido, Desconocido, Desconocido, Stealth Ward",0,1025,4701,1,0,1,9499,12,0,0,5,1,5,0,0,0,0,0,0,0,0,64,449,208,75,15,9,0
LA2_1481917906,763,URF,15.2.652.1536,Blue,Red,mynamejeff,Gangplank,Desconocido (Desconocido),"3, 4",1/4/0,7695,11311,9288,"The Collector, Boots of Swiftness, Immortal Shieldbow, Cloak of Agility, Long Sword, Long Sword, Stealth Ward",0,0,0,0,0,1,10658,13,0,0,1,1,4,0,0,0,0,0,0,0,0,82,1768,246,89,4,4,0
LA2_1481917906,763,URF,15.2.652.1536,Blue,Red,Lider Thelar,JarvanIV,Desconocido (Desconocido),"6, 4",10/2/2,14718,9746,10129,"Eclipse, Mercury's Treads, Desconocido, Serrated Dirk, Pickaxe, Cloak of Agility, Stealth Ward",6,1806,7423,2,0,10,11469,14,0,0,0,10,2,2,0,0,0,1,0,0,0,62,961,132,38,4,4,1
LA2_1481917906,763,URF,15.2.652.1536,Blue,Red,Thelar,Ivern,Desconocido (Desconocido),"4, 3",2/1/8,7337,9663,8610,"Rylai's Crystal Scepter, Needlessly Large Rod, Desconocido, Needlessly Large Rod, Banshee's Veil, Boots, Stealth Ward",2,7606,10603,8,0,2,10114,13,0,0,0,2,1,0,0,0,0,0,0,2,0,45,302,369,34,9,7,0
LA2_1481917906,763,URF,15.2.652.1536,Blue,Red,Rompe Telinhas,KSante,Desconocido (Desconocido),"14, 4",0/4/1,3711,15849,6198,"Doran's Shield, Sheen, Chain Vest, Desconocido, Boots, Ruby Crystal, Stealth Ward",0,0,0,1,0,0,9064,12,0,0,0,0,4,0,0,0,0,0,0,0,0,24,534,124,73,10,6,1
LA2_1481917906,763,URF,15.2.652.1536,Blue,Red,oumaxd111,Swain,Desconocido (Desconocido),"4, 6",0/6/0,3884,11917,5557,"Doran's Ring, Amplifying Tome, Mercury's Treads, Desconocido, Giant's Belt, Desconocido, Stealth Ward",0,0,0,0,0,0,6058,9,0,0,1,0,6,0,0,0,0,0,0,0,0,27,723,69,93,3,2,0
LA2_1481915442,1314,URF,15.2.652.1536,Red,Blue,AstralC6,Sivir,Desconocido (Desconocido),"3, 4",12/9/2,38938,35122,16891,"The Collector, Lord Dominik's Regards, Mercurial Scimitar, Infinity Edge, Serrated Dirk, Desconocido, Farsight Alteration",2,4260,56207,2,0,12,27466,22,0,0,3,12,9,1,0,0,0,2,0,1,0,128,3711,29,268,30,25,0
LA2_1481915442,1314,URF,15.2.652.1536,Red,Blue,mynamejeff,MissFortune,Desconocido (Desconocido),"6, 4",10/4/5,39389,28456,17640,"Liandry's Anguish, Sorcerer's Shoes, Desconocido, Rylai's Crystal Scepter, Rabadon's Deathcap, Blighting Jewel, Stealth Ward",3,180,5057,5,0,10,27672,22,0,0,1,10,4,1,0,0,0,0,0,0,0,133,1192,717,108,21,16,1
LA2_1481915442,1314,URF,15.2.652.1536,Red,Blue,Lider Thelar,Kled,Desconocido (Desconocido),"3, 4",4/7/8,20621,36592,13458,"Doran's Blade, Desconocido, Desconocido, Desconocido, Eclipse, Desconocido, Stealth Ward",2,1152,5398,8,0,4,21985,19,0,0,0,4,7,0,0,0,0,0,0,0,0,80,2630,91,281,27,15,0
LA2_1481915442,1314,URF,15.2.652.1536,Red,Blue,Thelar,Malzahar,Desconocido (Desconocido),"4, 3",5/9/4,33793,33463,16874,"Desconocido, Void Staff, Rabadon's Deathcap, Hextech Alternator, Liandry's Anguish, Desconocido, Stealth Ward",3,9759,14076,4,0,5,25646,21,0,2,2,5,9,0,0,0,0,0,0,2,0,167,894,329,263,25,16,1
LA2_1481915442,1314,URF,15.2.652.1536,Red,Blue,Rompe Telinhas,Nami,Desconocido (Desconocido),"7, 4",2/7/14,13712,27665,11683,"Moonstone Renewer, Shurelya's Battlesong, Staff of Flowing Water, Ardent Censer, Desconocido, Bandleglass Mirror, Stealth Ward",0,581,2204,14,0,2,23318,20,0,0,1,2,7,0,0,0,0,0,0,0,0,23,24961,308,207,25,14,3
LA2_1481915442,1314,URF,15.2.652.1536,Red,Red,Sugar Lux,Leona,Desconocido (Desconocido),"4, 6",11/7/15,38760,52911,16529,"Iceborn Gauntlet, Titanic Hydra, Heartsteel, Plated Steelcaps, Thornmail, Turbo Chemtank, Oracle Lens",4,2020,5092,15,0,11,28942,23,0,0,0,11,7,2,0,0,0,0,0,0,0,59,6197,2395,224,24,0,11
LA2_1481915442,1314,URF,15.2.652.1536,Red,Red,Yoo Jeöngyeön,Ashe,Desconocido (Desconocido),"4, 6",6/7/15,32834,24934,15750,"Desconocido, Sorcerer's Shoes, Desconocido, Shadowflame, Rabadon's Deathcap, Desconocido, Stealth Ward",2,528,2146,15,0,6,29434,23,0,0,1,6,7,1,0,0,0,0,0,1,0,103,3387,552,179,8,1,1
LA2_1481915442,1314,URF,15.2.652.1536,Red,Red,Napo03,Anivia,Desconocido (Desconocido),"6, 4",4/8/6,11851,43016,14970,"Doran's Ring, Liandry's Anguish, Boots of Swiftness, Cosmic Drive, Desconocido, Amplifying Tome, Farsight Alteration",2,4453,13648,6,1,4,28706,23,0,5,7,4,8,0,0,0,0,0,0,2,1,87,4301,873,205,40,26,3
LA2_1481915442,1314,URF,15.2.652.1536,Red,Red,SHADOWOFTAX,Xayah,Desconocido (Desconocido),"14, 4",4/5/3,23589,21975,21781,"The Collector, Infinity Edge, Berserker's Greaves, Mortal Reminder, Phantom Dancer, Bloodthirster, Stealth Ward",0,26600,115696,3,1,4,29320,23,0,1,3,4,5,0,0,0,0,2,3,6,0,191,3011,100,179,31,18,4
LA2_1481915442,1314,URF,15.2.652.1536,Red,Red,Lisa mi reina,KogMaw,Desconocido (Desconocido),"6, 4",11/6/4,44021,20664,17024,"Luden's Tempest, Sorcerer's Shoes, Liandry's Anguish, Shadowflame, Rabadon's Deathcap, Rylai's Crystal Scepter, Stealth Ward",4,8240,11867,4,0,11,26722,22,0,0,1,11,6,3,0,0,0,0,1,2,0,99,2122,341,130,33,19,0
LA2_1481905924,1552,URF,15.2.652.1536,Blue,Blue,mynamejeff,Jhin,Desconocido (Desconocido),"6, 4",11/7/14,26987,38642,20263,"Phantom Dancer, Boots of Swiftness, Infinity Edge, Rapid Firecannon, Lord Dominik's Regards, Wit's End, Farsight Alteration",5,5792,52277,14,1,11,37712,28,0,0,4,11,7,1,0,0,0,0,0,1,0,133,10827,115,223,22,17,2
LA2_1481905924,1552,URF,15.2.652.1536,Blue,Blue,Lider Thelar,Chogath,Desconocido (Desconocido),"6, 4",8/9/9,27098,59187,18592,"Void Staff, Hextech Rocketbelt, Sorcerer's Shoes, Shadowflame, Rabadon's Deathcap, Banshee's Veil, Oracle Lens",2,9067,59454,9,1,8,36199,27,0,0,0,8,9,0,0,0,0,4,1,3,0,119,7537,322,281,26,3,7
LA2_1481905924,1552,URF,15.2.652.1536,Blue,Blue,Thelar,Rengar,Desconocido (Desconocido),"4, 3",30/9/4,71503,50820,24562,"The Collector, Youmuu's Ghostblade, Infinity Edge, Phantom Dancer, Edge of Night, Lord Dominik's Regards, Stealth Ward",11,7408,82480,4,0,30,41596,30,0,5,0,30,9,3,1,0,0,0,0,2,0,129,13591,100,294,40,19,5
LA2_1481905924,1552,URF,15.2.652.1536,Blue,Blue,Rompe Telinhas,Hwei,Desconocido (Desconocido),"14, 4",7/6/15,25352,36561,17794,"Liandry's Anguish, Sorcerer's Shoes, Desconocido, Shadowflame, Rabadon's Deathcap, Desconocido, Stealth Ward",4,2573,24608,15,0,7,40126,29,0,0,3,7,6,0,0,0,0,0,0,0,1,106,4410,495,174,31,12,5
LA2_1481905924,1552,URF,15.2.652.1536,Blue,Blue,Caldillo69 ,Jayce,Desconocido (Desconocido),"4, 3",0/10/11,14360,33335,16636,"Doran's Blade, The Collector, Mercury's Treads, Edge of Night, Guardian Angel, Youmuu's Ghostblade, Farsight Alteration",0,6156,29551,11,0,0,36270,27,0,0,18,0,10,0,0,0,0,0,0,2,0,123,8460,142,309,18,13,1
LA2_1481905924,1552,URF,15.2.652.1536,Blue,Red,Morganitta,Veigar,Desconocido (Desconocido),"4, 14",6/13/8,25072,35297,20436,"Desconocido, Rabadon's Deathcap, Boots of Swiftness, Shadowflame, Rylai's Crystal Scepter, Void Staff, Farsight Alteration",3,11879,37243,8,0,6,33820,26,0,1,6,6,13,1,0,0,0,0,1,4,0,166,1047,103,433,41,26,2
LA2_1481905924,1552,URF,15.2.652.1536,Blue,Red,YaEstuvoFerras,Graves,Desconocido (Desconocido),"6, 4",12/12/7,29805,47607,18405,"The Collector, Desconocido, Edge of Night, Infinity Edge, Immortal Shieldbow, Desconocido, Stealth Ward",7,3897,40573,7,0,12,30695,24,0,3,1,12,12,2,0,0,0,1,0,0,0,97,3498,196,481,39,24,1
LA2_1481905924,1552,URF,15.2.652.1536,Blue,Red,TE AMO ARGENTINA,Annie,Desconocido (Desconocido),"4, 14",9/13/5,44384,37907,16793,"Hextech Rocketbelt, Zhonya's Hourglass, Desconocido, Banshee's Veil, Desconocido, Needlessly Large Rod, Stealth Ward",4,2475,6576,5,0,9,29595,23,0,0,5,9,13,1,0,0,0,0,0,0,0,101,212,334,403,39,22,3
