Match ID,Duración (s),Modo de juego,Parche,Equipo Ganador,Equipo,Invocador,Campeón,Runas,Hechizos,K/D/A,Daño total,Daño recibido,Oro acumulado,Objetos,Racha Asesinatos,Daño a Torres,Daño a Dragones/Barones,Asistencias,Barón Kills,Nivel de recompensa,Experiencia,Nivel,Pings - All In,Pings - Assist Me,Pings - Enemy Missing,Kills,Deaths,Double Kills,Triple Kills,Quadra Kills,Penta Kills,Dragon Kills,Inhibitor Kills,Torre Destruida,Nexus Kills,Total Minions,Total Heal,Total CC,Total Time Dead,Vision Score,Wards Puestos,Wards Destruidos
EUW1_7287829142,2378,CLASSIC,15.2.652.1536,Blue,Blue,,Galio,Desconocido (Desconocido),"4, 14",3/7/29,14795,33522,11115,"Locket of the Iron Solari, Desconocido, Kindlegem, Boots of Swiftness, Desconocido, Chain Vest, Oracle Lens",0,264,1917,29,0,3,15925,16,0,6,47,3,7,0,0,0,0,0,0,1,0,19,3369,192,209,135,69,8
EUW1_7287829142,2378,CLASSIC,15.2.652.1536,Blue,Red,,Irelia,Desconocido (Desconocido),"12, 4",10/10/4,34461,45297,17390,"Death's Dance, Desconocido, Kraken Slayer, Desconocido, Maw of Malmortius, Blade of The Ruined King, Farsight Alteration",7,8463,28308,4,0,10,20153,18,0,12,11,10,10,1,0,0,0,0,1,3,0,263,13930,147,455,42,17,2
EUW1_7287829142,2378,CLASSIC,15.2.652.1536,Blue,Red,its my return,Nautilus,Desconocido (Desconocido),"4, 14",2/13/14,10919,40001,9974,"Locket of the Iron Solari, Desconocido, Desconocido, Desconocido, Thornmail, Giant's Belt, Oracle Lens",0,185,249,14,0,2,13187,15,3,34,13,2,13,0,0,0,0,0,0,0,0,28,2443,340,351,122,48,13
EUW1_7287829142,2378,CLASSIC,15.2.652.1536,Blue,Red,es tiempo de ir,Ryze,Desconocido (Desconocido),"4, 12",4/8/8,26723,25841,14517,"Seraph's Embrace, Mercury's Treads, Zhonya's Hourglass, Frozen Heart, Desconocido, Luden's Tempest, Oracle Lens",0,151,8100,8,0,4,19353,18,0,3,17,4,8,0,0,0,0,0,0,0,0,278,1198,153,287,58,9,14
EUW1_7287829142,2378,CLASSIC,15.2.652.1536,Blue,Red,noname kid m1d,Ziggs,Desconocido (Desconocido),"4, 12",7/9/13,51439,25206,16852,"Rabadon's Deathcap, Zhonya's Hourglass, Blighting Jewel, Horizon Focus, Desconocido, Luden's Tempest, Farsight Alteration",3,13588,13998,13,0,7,18372,18,0,6,8,7,9,1,0,0,0,0,0,4,0,268,758,426,318,17,10,5
EUW1_7287829142,2378,CLASSIC,15.2.652.1536,Blue,Red,Jοhn Rambo,MonkeyKing,Desconocido (Desconocido),"4, 11",10/6/6,29123,56930,15970,"Trinity Force, Desconocido, Death's Dance, Desconocido, Sterak's Gage, Desconocido, Oracle Lens",4,2142,35281,6,0,10,19439,18,1,28,32,10,6,1,0,0,0,3,0,0,0,48,22949,178,232,47,8,8
EUW1_7287567367,1686,CLASSIC,15.2.652.1536,Blue,Blue,has a problem,Vladimir,Desconocido (Desconocido),"4, 14",4/7/7,18434,32181,11667,"Dark Seal, Desconocido, Desconocido, Shadowflame, Needlessly Large Rod, Desconocido, Farsight Alteration",3,2719,7728,7,0,4,17502,17,1,1,2,4,7,0,0,0,0,0,0,1,0,225,26590,86,237,10,8,1
EUW1_7287567367,1686,CLASSIC,15.2.652.1536,Blue,Blue,see you later eu,Vi,Desconocido (Desconocido),"11, 4",9/7/10,18215,40046,12531,"Black Cleaver, Desconocido, Desconocido, Ruby Crystal, Desconocido, Pickaxe, Oracle Lens",3,1157,48604,10,1,9,15138,16,0,5,27,9,7,1,0,0,0,2,0,0,1,23,18578,251,201,29,4,7
EUW1_7287567367,1686,CLASSIC,15.2.652.1536,Blue,Blue,G2 Dracarys,Ahri,Desconocido (Desconocido),"12, 4",8/4/15,35923,24119,14539,"Dark Seal, Lich Bane, Void Staff, Desconocido, Horizon Focus, Sorcerer's Shoes, Oracle Lens",6,8729,16945,15,0,8,19091,18,0,0,2,8,4,1,0,0,0,0,0,3,0,244,7848,142,103,28,5,6
EUW1_7287567367,1686,CLASSIC,15.2.652.1536,Blue,Blue,DONATELL0,Ezreal,Desconocido (Desconocido),"1, 4",9/5/6,29335,24586,14244,"Trinity Force, Desconocido, Vampiric Scepter, Pickaxe, Muramana, Spear Of Shojin, Farsight Alteration",3,7291,34017,6,0,9,15677,16,0,3,9,9,5,1,0,0,0,1,0,2,0,229,7887,12,135,26,8,8
EUW1_7287567367,1686,CLASSIC,15.2.652.1536,Blue,Blue,Amelda,Galio,Desconocido (Desconocido),"4, 14",6/7/17,11434,22156,9909,"Desconocido, Desconocido, Locket of the Iron Solari, Redemption, Winged Moonplate, Mercury's Treads, Oracle Lens",0,1126,2968,17,0,6,10672,13,0,1,1,6,7,0,0,0,0,0,1,2,0,16,5687,75,125,91,49,8
EUW1_7287567367,1686,CLASSIC,15.2.652.1536,Blue,Red,Kongenvenderhjem,Ambessa,Desconocido (Desconocido),"12, 4",5/6/3,23329,32813,12531,"Spear Of Shojin, Mercury's Treads, Eclipse, Maw of Malmortius, Desconocido, Desconocido, Stealth Ward",2,3024,4775,3,0,5,15389,16,1,1,3,5,6,1,0,0,0,0,0,2,0,243,5402,227,189,17,10,2
EUW1_7287567367,1686,CLASSIC,15.2.652.1536,Blue,Red,ismααα,Nocturne,Desconocido (Desconocido),"4, 11",8/7/8,23354,48234,12706,"Sterak's Gage, Pickaxe, Black Cleaver, Mercury's Treads, Desconocido, Ruby Crystal, Farsight Alteration",3,1101,10442,8,0,8,14483,15,3,20,4,8,7,1,0,0,0,1,0,0,0,6,21153,612,182,31,12,1
EUW1_7287567367,1686,CLASSIC,15.2.652.1536,Blue,Red,nοte,Aurora,Desconocido (Desconocido),"12, 4",3/7/7,24607,26810,10423,"Doran's Ring, Needlessly Large Rod, Dark Seal, Desconocido, Sorcerer's Shoes, Shadowflame, Farsight Alteration",0,4337,4337,7,0,3,14241,15,0,3,11,3,7,0,0,0,0,0,0,1,0,203,3993,305,250,17,10,2
EUW1_7287567367,1686,CLASSIC,15.2.652.1536,Blue,Red,Noodle Tree,Varus,Desconocido (Desconocido),"21, 4",9/6/3,22499,19687,13267,"Boots of Swiftness, Youmuu's Ghostblade, Edge of Night, Muramana, Serylda's Grudge, Desconocido, Farsight Alteration",3,5891,16688,3,0,9,13453,15,0,4,5,9,6,1,1,0,0,0,0,1,0,210,2233,234,178,23,9,3
EUW1_7287567367,1686,CLASSIC,15.2.652.1536,Blue,Red,Nio Nio Nii,Elise,Desconocido (Desconocido),"4, 14",5/10/8,11996,20329,8571,"Zhonya's Hourglass, Desconocido, Desconocido, Sorcerer's Shoes, Desconocido, Desconocido, Oracle Lens",2,1065,1374,8,0,5,7672,11,0,1,5,5,10,0,0,0,0,0,0,1,0,27,1960,20,235,91,44,11
EUW1_7287512875,1144,CLASSIC,15.2.652.1536,Blue,Blue,,Jayce,Desconocido (Desconocido),"12, 4",6/2/4,17304,13445,10893,"Spear Of Shojin, Desconocido, Control Ward, Caulfield's Warhammer, Last Whisper, Muramana, Farsight Alteration",5,10211,10211,4,0,6,11947,14,0,1,0,6,2,0,0,0,0,0,0,2,0,192,2694,87,60,11,7,2
EUW1_7287512875,1144,CLASSIC,15.2.652.1536,Blue,Blue,Kaimietis3,Viego,Desconocido (Desconocido),"4, 11",10/2/7,11145,23524,9692,"Desconocido, Desconocido, Desconocido, Desconocido, Kraken Slayer, Desconocido, Oracle Lens",9,817,24564,7,0,10,9967,13,2,5,4,10,2,2,0,0,0,1,0,1,0,14,14790,221,38,27,9,3
EUW1_7287512875,1144,CLASSIC,15.2.652.1536,Blue,Blue,xxxaaasss3,Orianna,Desconocido (Desconocido),"4, 12",9/3/9,20945,9300,11573,"Rabadon's Deathcap, Seraph's Embrace, Control Ward, Desconocido, Hextech Alternator, Aether Wisp, Farsight Alteration",4,9219,9219,9,0,9,11924,14,0,5,9,9,3,1,0,0,0,0,1,4,0,175,286,328,73,10,6,1
EUW1_7287512875,1144,CLASSIC,15.2.652.1536,Blue,Blue,,Kalista,Desconocido (Desconocido),"1, 4",5/3/6,12107,10302,8914,"Doran's Blade, Blade of The Ruined King, Guinsoo's Rageblade, Desconocido, Control Ward, Desconocido, Farsight Alteration",3,4685,5413,6,0,5,8518,11,0,10,27,5,3,0,0,0,0,0,0,2,0,146,2080,184,63,17,5,4
EUW1_7287512875,1144,CLASSIC,15.2.652.1536,Blue,Blue,NAYMTCPYJV,Leona,Desconocido (Desconocido),"4, 14",1/2/17,8019,11483,6048,"Desconocido, Dead Man's Plate, Control Ward, Desconocido, Desconocido, Desconocido, Oracle Lens",0,406,406,17,0,1,5843,9,0,2,6,1,2,0,0,0,0,0,0,0,0,12,1068,63,54,48,27,3
EUW1_7287512875,1144,CLASSIC,15.2.652.1536,Blue,Red,BABO ARMUT,Gragas,Desconocido (Desconocido),"4, 12",1/4/0,6572,15201,6230,"Doran's Ring, Cosmic Drive, Tear of the Goddess, Dark Seal, Ionian Boots of Lucidity, Amplifying Tome, Stealth Ward",0,748,748,0,0,1,9286,12,0,1,1,1,4,0,0,0,0,0,0,0,0,143,3894,255,123,15,7,3
EUW1_7287512875,1144,CLASSIC,15.2.652.1536,Blue,Red,Thørs Snorresson,Taliyah,Desconocido (Desconocido),"4, 11",1/6/7,11066,16719,7180,"Gustwalker Hatchling, Desconocido, Dark Seal, Sorcerer's Shoes, Desconocido, Desconocido, Oracle Lens",0,0,0,7,0,1,7766,11,1,2,9,1,6,0,0,0,0,0,0,0,0,10,5949,599,134,16,5,3
EUW1_7287512875,1144,CLASSIC,15.2.652.1536,Blue,Red,LXKAOwl,Corki,Desconocido (Desconocido),"4, 12",1/7/3,9266,16744,6297,"Doran's Blade, Tear of the Goddess, Trinity Force, Long Sword, Boots, Long Sword, Farsight Alteration",0,0,0,3,0,1,7966,11,0,0,0,1,7,0,0,0,0,0,0,0,0,147,912,16,153,9,5,3
EUW1_7287512875,1144,CLASSIC,15.2.652.1536,Blue,Red,DONATELL0,MissFortune,Desconocido (Desconocido),"1, 4",7/6/1,10309,14001,7918,"Bloodthirster, Essence Reaver, Pickaxe, Doran's Blade, Desconocido, Slightly Magical Footwear, Farsight Alteration",3,0,0,1,0,7,8392,11,0,16,4,7,6,1,0,0,0,0,0,0,0,111,2220,23,120,8,4,3
EUW1_7287512875,1144,CLASSIC,15.2.652.1536,Blue,Red,Acoustical,Rell,Desconocido (Desconocido),"14, 4",2/8/4,3618,18176,5978,"Desconocido, Desconocido, Desconocido, Kindlegem, Chain Vest, Control Ward, Oracle Lens",2,0,0,4,0,2,6293,10,1,8,6,2,8,0,0,0,0,0,0,0,0,25,367,44,137,24,12,4
EUW1_7287462892,1393,CLASSIC,15.2.652.1536,Blue,Blue,BABO ARMUT,Ambessa,Desconocido (Desconocido),"4, 12",2/5/6,18758,21157,10099,"Doran's Blade, Black Cleaver, Desconocido, Desconocido, Eclipse, Desconocido, Stealth Ward",0,6396,7337,6,0,2,12412,14,0,15,8,2,5,0,0,0,0,0,0,2,0,186,5769,198,128,23,10,2
EUW1_7287462892,1393,CLASSIC,15.2.652.1536,Blue,Blue,LA GADJI PAQUETA,Nidalee,Desconocido (Desconocido),"11, 4",8/3/9,21586,31058,11100,"Liandry's Anguish, Mejai's Soulstealer, Control Ward, Iceborn Gauntlet, Amplifying Tome, Mercury's Treads, Oracle Lens",3,1062,57148,9,0,8,13282,15,1,1,14,8,3,0,0,0,0,3,0,0,0,25,23809,534,74,21,6,4
EUW1_7287462892,1393,CLASSIC,15.2.652.1536,Blue,Blue,Henrabar Mids,Yone,Desconocido (Desconocido),"12, 4",10/4/6,20756,22028,11385,"Wit's End, Blade of The Ruined King, Doran's Shield, Desconocido, Desconocido, Pickaxe, Stealth Ward",8,5597,13178,6,0,10,13376,15,1,2,0,10,4,2,0,0,0,0,0,2,1,163,5108,144,69,20,9,3
EUW1_7287462892,1393,CLASSIC,15.2.652.1536,Blue,Blue,DONATELL0,MissFortune,Desconocido (Desconocido),"21, 4",7/1/10,24048,10049,11578,"Doran's Blade, B. F. Sword, Boots of Swiftness, Bloodthirster, Essence Reaver, Pickaxe, Oracle Lens",5,10060,15810,10,0,7,12816,14,1,3,3,7,1,0,0,0,0,0,1,3,0,203,4434,68,28,18,2,7
EUW1_7287462892,1393,CLASSIC,15.2.652.1536,Blue,Blue,Kimchi SUP,Rell,Desconocido (Desconocido),"14, 4",1/2/21,7529,14520,7650,"Zeke's Convergence, Winged Moonplate, Desconocido, Desconocido, Desconocido, Cloth Armor, Oracle Lens",0,5365,6301,21,0,1,8825,12,0,3,12,1,2,0,0,0,0,0,0,2,0,20,2210,87,28,83,33,14
EUW1_7287462892,1393,CLASSIC,15.2.652.1536,Blue,Red,Houcs,Maokai,Desconocido (Desconocido),"12, 4",2/6/8,12297,34390,7043,"Doran's Shield, Fimbulwinter, Desconocido, Plated Steelcaps, Desconocido, Desconocido, Stealth Ward",0,0,670,8,0,2,9971,13,0,0,3,2,6,0,0,0,0,0,0,0,0,120,8834,320,157,9,5,0
EUW1_7287462892,1393,CLASSIC,15.2.652.1536,Blue,Red,eltuko,LeeSin,Desconocido (Desconocido),"4, 11",2/6/5,10583,25409,7711,"Desconocido, Caulfield's Warhammer, Eclipse, Cloth Armor, Desconocido, Boots, Stealth Ward",0,0,2722,5,0,2,9194,12,0,13,1,2,6,0,0,0,0,0,0,0,0,19,11031,521,166,24,13,4
EUW1_7287462892,1393,CLASSIC,15.2.652.1536,Blue,Red,schnell next,Akali,Desconocido (Desconocido),"4, 12",9/5/0,19183,18403,10485,"Broken Stopwatch, Desconocido, Desconocido, Shadowflame, Doran's Ring, Sorcerer's Shoes, Oracle Lens",3,5837,6264,0,0,9,11149,13,0,4,7,9,5,1,0,0,0,0,0,1,0,175,1392,87,110,19,8,0
EUW1_7287462892,1393,CLASSIC,15.2.652.1536,Blue,Red,avarice61,Smolder,Desconocido (Desconocido),"4, 21",2/4/0,21400,14520,8296,"Infinity Edge, Essence Reaver, Ionian Boots of Lucidity, Desconocido, Desconocido, Doran's Blade, Farsight Alteration",2,1231,1231,0,0,2,10259,13,0,0,0,2,4,0,0,0,0,0,0,0,0,184,2593,200,110,10,4,2
EUW1_7287462892,1393,CLASSIC,15.2.652.1536,Blue,Red,NAYMTCPYJV,Alistar,Desconocido (Desconocido),"4, 14",0/7/6,4864,22247,5224,"Winged Moonplate, Ruby Crystal, Control Ward, Desconocido, Chain Vest, Boots of Swiftness, Oracle Lens",0,259,1579,6,0,0,5933,9,0,0,7,0,7,0,0,0,0,0,0,0,0,12,5172,81,129,62,36,3
EUW1_7287381608,2117,CLASSIC,15.2.652.1536,Blue,Blue,,Gragas,Desconocido (Desconocido),"12, 4",3/5/8,34867,48677,14200,"Desconocido, Locket of the Iron Solari, Oblivion Orb, Desconocido, Desconocido, Fimbulwinter, Oracle Lens",0,3534,5146,8,0,3,17777,17,0,4,2,3,5,0,0,0,0,0,0,2,0,215,19642,689,192,17,5,3
EUW1_7287381608,2117,CLASSIC,15.2.652.1536,Blue,Blue,Nussı,Viego,Desconocido (Desconocido),"4, 11",9/4/8,22802,45075,15086,"Titanic Hydra, Kraken Slayer, Guardian Angel, Mercury's Treads, Desconocido, Serpent's Fang, Oracle Lens",6,6518,53741,8,0,9,18777,18,3,9,0,9,4,1,0,0,0,1,1,3,0,20,26188,257,187,37,7,6
EUW1_7287381608,2117,CLASSIC,15.2.652.1536,Blue,Blue,Decay0,Ahri,Desconocido (Desconocido),"12, 4",3/3/9,33816,28880,12943,"Lich Bane, Sorcerer's Shoes, Desconocido, Dark Seal, Desconocido, Void Staff, Oracle Lens",2,7809,9723,9,0,3,17285,17,0,1,7,3,3,0,0,0,0,0,0,1,0,250,9787,130,133,30,10,3
EUW1_7287381608,2117,CLASSIC,15.2.652.1536,Blue,Blue,Subbex,Ezreal,Desconocido (Desconocido),"3, 4",10/3/6,50483,29405,17564,"Desconocido, Serylda's Grudge, Spear Of Shojin, Trinity Force, Desconocido, Muramana, Farsight Alteration",6,7910,26302,6,1,10,18890,18,21,20,22,10,3,1,0,0,0,0,0,3,0,294,8119,222,125,36,16,6
EUW1_7287381608,2117,CLASSIC,15.2.652.1536,Blue,Blue,NAYMTCPYJV,Poppy,Desconocido (Desconocido),"4, 14",4/7/13,19900,30461,9771,"Desconocido, Dead Man's Plate, Desconocido, Desconocido, Kindlegem, Cloth Armor, Oracle Lens",0,693,1144,13,0,4,11861,14,2,5,29,4,7,0,0,0,0,0,0,0,1,29,4697,207,179,140,72,16
EUW1_7287381608,2117,CLASSIC,15.2.652.1536,Blue,Red, Nothing much,TahmKench,Desconocido (Desconocido),"4, 12",5/7/6,43366,81043,13194,"Heartsteel, Mercury's Treads, Riftmaker, Abyssal Mask, Desconocido, Desconocido, Stealth Ward",2,12231,13451,6,0,5,15983,16,0,1,4,5,7,0,0,0,0,0,1,4,0,191,27588,353,269,20,12,0
EUW1_7287381608,2117,CLASSIC,15.2.652.1536,Blue,Red,LA GADJI PAQUETA,LeeSin,Desconocido (Desconocido),"11, 4",7/4/9,21504,48508,12793,"Eclipse, Long Sword, Control Ward, Desconocido, Mercury's Treads, Black Cleaver, Stealth Ward",5,1176,39085,9,0,7,14536,15,2,18,9,7,4,1,0,0,0,3,0,1,0,24,28135,679,153,54,24,6
EUW1_7287381608,2117,CLASSIC,15.2.652.1536,Blue,Red,XXXXXXXXY1,Leblanc,Desconocido (Desconocido),"12, 4",5/7/4,30640,29895,11000,"Desconocido, Luden's Tempest, Dark Seal, Needlessly Large Rod, Sorcerer's Shoes, Needlessly Large Rod, Oracle Lens",2,888,1157,4,0,5,13815,15,0,5,21,5,7,0,0,0,0,0,0,0,0,198,3836,114,204,28,10,4
EUW1_7287381608,2117,CLASSIC,15.2.652.1536,Blue,Red,DONATELL0,Tristana,Desconocido (Desconocido),"21, 4",4/3/8,35010,21159,14047,"Infinity Edge, Navori Quickblades, Desconocido, Lord Dominik's Regards, Boots, Doran's Blade, Farsight Alteration",4,321,11730,8,0,4,15786,16,2,15,10,4,3,1,0,0,0,0,0,0,0,275,6256,42,63,26,9,10
EUW1_7287381608,2117,CLASSIC,15.2.652.1536,Blue,Red,Adzengat,Janna,Desconocido (Desconocido),"4, 7",1/8/15,10119,25291,8480,"Redemption, Moonstone Renewer, Desconocido, Forbidden Idol, Dark Seal, Ionian Boots of Lucidity, Oracle Lens",0,454,1931,15,0,1,10640,13,0,3,3,1,8,0,0,0,0,0,0,0,0,35,14842,196,109,101,44,10
EUW1_7286736979,1835,CLASSIC,15.2.652.1536,Red,Blue,joebidenhotdog85,Gragas,Desconocido (Desconocido),"4, 12",2/7/6,16359,40050,10130,"Fimbulwinter, Shadowflame, Control Ward, Desconocido, Cosmic Drive, Ionian Boots of Lucidity, Farsight Alteration",0,0,2395,6,0,2,14845,16,0,4,6,2,7,0,0,0,0,0,0,0,0,198,12410,404,227,20,12,1
EUW1_7286736979,1835,CLASSIC,15.2.652.1536,Red,Blue,its my return,Viego,Desconocido (Desconocido),"4, 11",7/4/5,18483,46349,11876,"Desconocido, Trinity Force, Control Ward, Black Cleaver, Plated Steelcaps, Desconocido, Oracle Lens",7,2220,51083,5,0,7,12776,14,0,13,12,7,4,0,0,0,0,1,0,1,0,31,24252,176,133,55,7,17
EUW1_7286736979,1835,CLASSIC,15.2.652.1536,Red,Blue,Lucie Bílá L9,Yone,Desconocido (Desconocido),"4, 12",10/6/4,38155,36180,16112,"Immortal Shieldbow, Blade of The Ruined King, Berserker's Greaves, Infinity Edge, Bloodthirster, Cloth Armor, Farsight Alteration",4,7157,16844,4,0,10,18138,17,0,5,2,10,6,1,1,0,0,0,0,2,0,260,11048,235,177,13,9,2
EUW1_7286736979,1835,CLASSIC,15.2.652.1536,Red,Blue,DIV Impulse,MissFortune,Desconocido (Desconocido),"21, 4",3/7/4,22344,21952,10455,"Doran's Blade, Bloodthirster, Essence Reaver, Pickaxe, Slightly Magical Footwear, Cloak of Agility, Farsight Alteration",2,2570,5601,4,0,3,13310,15,7,2,5,3,7,0,0,0,0,0,0,0,0,213,4650,80,248,21,9,4
EUW1_7286736979,1835,CLASSIC,15.2.652.1536,Red,Blue,,Sejuani,Desconocido (Desconocido),"4, 14",0/6/15,13684,25463,7810,"Knight's Vow, Desconocido, Control Ward, Plated Steelcaps, Winged Moonplate, Negatron Cloak, Oracle Lens",0,0,4443,15,0,0,10177,13,3,2,37,0,6,0,0,0,0,0,0,0,0,23,3176,146,137,113,59,11
EUW1_7286736979,1835,CLASSIC,15.2.652.1536,Red,Red,KEVIŃ LEVRONE,Gnar,Desconocido (Desconocido),"12, 4",12/3/8,37358,30561,15583,"Doran's Blade, Black Cleaver, Thornmail, Trinity Force, Mercury's Treads, Sterak's Gage, Oracle Lens",9,8531,16370,8,1,12,18681,18,1,6,8,12,3,1,1,0,0,0,0,3,0,242,4808,517,97,21,9,7
EUW1_7286736979,1835,CLASSIC,15.2.652.1536,Red,Red,πMen,Vi,Desconocido (Desconocido),"4, 11",3/6/14,23445,41185,10660,"Trinity Force, Desconocido, Desconocido, Warden's Mail, Desconocido, Desconocido, Oracle Lens",0,0,38057,14,0,3,15371,16,0,6,16,3,6,0,0,0,0,3,0,0,0,14,18998,402,214,34,7,5
